modul,komoditas,varietas,no_sk,tahun,golongan,kode_http,url_tautan_putus
db-vardaf,Kacang Panjang,Super Sainan,246/Kpts/TP.240/4/2002,2002,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2330.pdf
db-vardaf,Kangkung,Aini,258/Kpts/TP.240/4/2002,2002,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2404.pdf
db-vardaf,Bawang Merah,Kramat - 1,225/Kpts/TP.240/4/2001,2001,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2013.pdf
db-vardaf,Bawang Merah,Kramat - 2,226/Kpts/TP.240/4/2001,2001,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2014.pdf
db-vardaf,Bawang Merah,Kuning,227/Kpts/TP.240/4/2001,2001,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2015.pdf
db-vardaf,Cabai Besar,Tanjung - 1,239/Kpts/TP.240/4/2001,2001,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2119.pdf
db-vardaf,Cabai Besar,Tanjung - 2,240/Kpts/TP.240/4/2001,2001,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2120.pdf
db-vardaf,Cabai Keriting,Lembang-1,238/Kpts/TP.240/4/2001,2001,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2199.pdf
db-vardaf,Kacang Panjang,KP 3,64/Kpts/TP.240/1/2001,2001,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2324.pdf
db-vardaf,Kacang Panjang,KP 4,65/Kpts/TP.240/1/2001,2001,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2325.pdf
db-vardaf,Kacang Panjang,KP 5,66/Kpts/TP.240/1/2001,2001,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2326.pdf
db-vardaf,Kacang Panjang,KP 6,67/Kpts/TP.240/1/2001,2001,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2327.pdf
db-vardaf,Kacang Panjang,KP 7,68/Kpts/TP.240/1/2001,2001,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2328.pdf
db-vardaf,Bawang Merah,Bauji,65/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/193.pdf
db-vardaf,Jagung Manis,Super Sweet,45/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/195.pdf
db-vardaf,Jagung Manis,Bisi Sweet 1,46/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/196.pdf
db-vardaf,Bawang Merah,Super Philip,66/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2012.pdf
db-vardaf,Bayam,Pesona - 1,123/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2034.pdf
db-vardaf,Bayam,Pesona - 2,124/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2035.pdf
db-vardaf,Bayam,Mentari,125/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2036.pdf
db-vardaf,Bayam,Puspita - 1,126/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2037.pdf
db-vardaf,Bayam,Puspita - 2,127/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2038.pdf
db-vardaf,Bayam,Campaka 20,258/Kpts/TP.240/5/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2039.pdf
db-vardaf,Brokoli,Royal Green F1,78/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2048.pdf
db-vardaf,Cabai Besar,Arimbi,139/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2118.pdf
db-vardaf,Cabai Keriting,Lado,138/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2196.pdf
db-vardaf,Cabai Keriting,Papirus,140/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2197.pdf
db-vardaf,Cabai Keriting,CTH-1,141/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2198.pdf
db-vardaf,Jagung Manis,Bisi Sweet - 2,47/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2273.pdf
db-vardaf,Jagung Manis,Bisi Sweet - 3,48/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2274.pdf
db-vardaf,Jagung Manis,Bisi Sweet - 4,49/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2275.pdf
db-vardaf,Kailan,Nova,256/Kpts/TP.240/5/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2391.pdf
db-vardaf,Kailan,BBT - 35,257/Kpts/TP.240/5/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2392.pdf
db-vardaf,Kangkung,Grand - 1,119/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2399.pdf
db-vardaf,Kangkung,BISI,120/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2400.pdf
db-vardaf,Kangkung,Grand - 2,121/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2401.pdf
db-vardaf,Kangkung,Amanda,122/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2402.pdf
db-vardaf,Kangkung,LP - 1,252/Kpts/TP.240/5/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2403.pdf
db-vardaf,Kentang,Atlantik Malang,67/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2430.pdf
db-vardaf,Kentang,Merbabu - 17,501/Kpts/TP.240/10/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2431.pdf
db-vardaf,Kubis,Raja,68/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2457.pdf
db-vardaf,Kubis Bunga,Caulindo 1,76/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2523.pdf
db-vardaf,Kubis Bunga,Caulindo 2,77/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2524.pdf
db-vardaf,Kubis Bunga,Bima - 45,327/Kpts/TP.240/6/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2525.pdf
db-vardaf,Labu,Suprema,118/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2550.pdf
db-vardaf,Mentimun,Baron,134/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2573.pdf
db-vardaf,Mentimun,Panda,135/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2574.pdf
db-vardaf,Oyong / Gambas,Herkules,116/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2655.pdf
db-vardaf,Oyong / Gambas,Samson,117/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2656.pdf
db-vardaf,Paria,Rani - 1,106/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2670.pdf
db-vardaf,Paria,Rani - 2,107/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2671.pdf
db-vardaf,Paria,Maya,108/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2672.pdf
db-vardaf,Paria,New Queen,109/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2673.pdf
db-vardaf,Paria,Isabel,110/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2674.pdf
db-vardaf,Paria,Siam - 71 F1,111/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2675.pdf
db-vardaf,Paria,Purnama,112/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2676.pdf
db-vardaf,Paria,Giok - 9,113/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2677.pdf
db-vardaf,Paria,Tresno,341/Kpts/TP.240/6/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2678.pdf
db-vardaf,Sawi hijau,Sawindo - 1,79/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2701.pdf
db-vardaf,Sawi hijau,Sawindo - 2,80/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2702.pdf
db-vardaf,Sawi hijau,Sawindo - 3,81/Kpts/TP.240/2/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2703.pdf
db-vardaf,Sawi hijau,Tosakan,253/Kpts/TP.240/5/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2704.pdf
db-vardaf,Sawi hijau,Shinta,254/Kpts/TP.240/5/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2705.pdf
db-vardaf,Sawi Pahit/Mustard,Marakot,260/Kpts/TP.240/5/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2733.pdf
db-vardaf,Sawi putih / Petsai,Leony F1,261/Kpts/TP.240/5/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2746.pdf
db-vardaf,Slada,Panorama,225/Kpts/TP.240/5/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi
db-vardaf,Seledri,Amigo,259/Kpts/TP.240/5/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2789.pdf
db-vardaf,Terong,Antaboga - 1,128/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2798.pdf
db-vardaf,Terong,Antaboga - 2,129/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2799.pdf
db-vardaf,Terong,Antaboga - 3,130/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2800.pdf
db-vardaf,Terong,Antaboga - 4,131/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2801.pdf
db-vardaf,Terong,Naga Ungu,132/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2802.pdf
db-vardaf,Terong,Naga Hijau,133/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2803.pdf
db-vardaf,Pepaya,Sari Gading,92/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/3394.pdf
db-vardaf,Pepaya,Sari Rona,93/Kpts/TP.240/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/3395.pdf
db-vardaf,Semangka,Monalisa,114/Kpts/TP.420/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/3464.pdf
db-vardaf,Semangka,Amor,115/Kpts/TP.420/3/2000,2000,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/3465.pdf
db-vardaf,Kacang Buncis,Horti - 1,743/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2054.pdf
db-vardaf,Kacang Buncis,Horti - 2,744/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2055.pdf
db-vardaf,Kacang Buncis,Horti - 3,745/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2056.pdf
db-vardaf,Kacang Buncis,Gypsy - 1,746/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2057.pdf
db-vardaf,Kacang Buncis,Gypsy - 2,747/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2058.pdf
db-vardaf,Kacang Buncis,Lebat - 1,750/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2059.pdf
db-vardaf,Kacang Buncis,Lebat - 2,749/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2060.pdf
db-vardaf,Kacang Buncis,Lebat - 3,748/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2061.pdf
db-vardaf,Cabai Rawit,Pelita,873/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2087.pdf
db-vardaf,Cabai Rawit,Bara,874/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2088.pdf
db-vardaf,Cabai Besar,Prabu F1,866/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2114.pdf
db-vardaf,Cabai Besar,Maraton,867/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2115.pdf
db-vardaf,Cabai Besar,Gada,868/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2116.pdf
db-vardaf,Cabai Besar,Kresna,869/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2117.pdf
db-vardaf,Cabai Keriting,Taro,870/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2193.pdf
db-vardaf,Cabai Keriting,Salero,871/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2194.pdf
db-vardaf,Cabai Keriting,Laris,872/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2195.pdf
db-vardaf,Kacang Panjang,Merah Putih Super,721/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2317.pdf
db-vardaf,Kacang Panjang,Hijau Super,722/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2318.pdf
db-vardaf,Kacang Panjang,Putih Super,723/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2319.pdf
db-vardaf,Kacang Panjang,Lurik Super,724/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2320.pdf
db-vardaf,Kacang Panjang,Biji Hitam Super,725/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2321.pdf
db-vardaf,Kacang Panjang,Biji Putih Super,726/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2322.pdf
db-vardaf,Kacang Panjang,777,727/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2323.pdf
db-vardaf,Kubis,Kubindo - 1,751/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2453.pdf
db-vardaf,Kubis,Kubindo - 2,752/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2454.pdf
db-vardaf,Kubis,Kubindo - 3,753/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2455.pdf
db-vardaf,Kubis,Kubindo - 4,754/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2456.pdf
db-vardaf,Mentimun,Timundo - 01,728/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2558.pdf
db-vardaf,Mentimun,Timundo - 02,729/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2559.pdf
db-vardaf,Mentimun,Timundo - 03,730/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2560.pdf
db-vardaf,Mentimun,Timundo - 04,731/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2561.pdf
db-vardaf,Mentimun,Timundo - 05,732/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2562.pdf
db-vardaf,Mentimun,Timundo - 06,733/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2563.pdf
db-vardaf,Mentimun,Timundo - 07,734/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2564.pdf
db-vardaf,Mentimun,Timundo - 08,735/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2565.pdf
db-vardaf,Mentimun,Timundo - 09,736/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2566.pdf
db-vardaf,Mentimun,Timundo - 10,737/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2567.pdf
db-vardaf,Mentimun,Timundo - 11,738/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2568.pdf
db-vardaf,Mentimun,Timundo - 12,739/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2569.pdf
db-vardaf,Mentimun,Saturnus,740/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2570.pdf
db-vardaf,Mentimun,Mars,741/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2571.pdf
db-vardaf,Mentimun,Pluto,742/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2572.pdf
db-vardaf,Sawi putih / Petsai,Petsindo - 01,755/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2741.pdf
db-vardaf,Sawi putih / Petsai,Petsindo - 02,756/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2742.pdf
db-vardaf,Sawi putih / Petsai,Petsindo - 03,757/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2743.pdf
db-vardaf,Sawi putih / Petsai,Petsindo - 04,758/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2744.pdf
db-vardaf,Sawi putih / Petsai,Petsindo - 05,759/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2745.pdf
db-vardaf,Terong,Fortuna,875/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2795.pdf
db-vardaf,Terong,Benteng,876/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2796.pdf
db-vardaf,Terong,Mustang F1,877/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2797.pdf
db-vardaf,Tomat,Kaliurang,711/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2841.pdf
db-vardaf,Tomat,Zamrud,712/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2842.pdf
db-vardaf,Tomat,Opal,713/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2843.pdf
db-vardaf,Tomat,Mirah,714/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2844.pdf
db-vardaf,Tomat,Tomindo - 1,715/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2845.pdf
db-vardaf,Tomat,Tomindo - 2,716/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2846.pdf
db-vardaf,Tomat,Tomindo - 3,717/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2847.pdf
db-vardaf,Tomat,Tomindo - 4,718/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2848.pdf
db-vardaf,Tomat,Tomindo - 5,719/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2849.pdf
db-vardaf,Tomat,Tomindo - 6,720/Kpts/TP.240/6/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2850.pdf
db-vardaf,Tomat,Arthaloka,878/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2851.pdf
db-vardaf,Tomat,Idola,879/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2852.pdf
db-vardaf,Tomat,Presto,880/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2853.pdf
db-vardaf,Tomat,Mitra,881/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2854.pdf
db-vardaf,Tomat,Permata,882/Kpts/TP.240/7/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2855.pdf
db-vardaf,Tomat,Safira F1,136/Kpts/TP.240/3/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2856.pdf
db-vardaf,Tomat,Jelita,137/Kpts/TP.240/3/1999,1999,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2857.pdf
db-vardaf,Kacang Tunggak,KT -6,873/Kpts/TP.240/11/1998,1998,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2387.pdf
db-vardaf,Kacang Tunggak,KT -7,872/Kpts/TP.240/11/1998,1998,sayuran/pangan semusim,404,https://perbenihanhorti.id/proseed/uploads/deskripsi/2388.pdf
