provinsi,kabupaten,kecamatan,kode_kabupaten,bpp,bpp_kanonik,poktan,penyuluh_pns,penyuluh_p3k,penyuluh_thl,penyuluh_swadaya,penyuluh_swasta,penyuluh_total
"NUSA TENGGARA BARAT","SUMBAWA","MOYO UTARA","5204","BPP Kecamatan Moyo Utara","Kecamatan Moyo Utara","285","6","1","0","6","0","13"
"NUSA TENGGARA BARAT","SUMBAWA","MOYOHILIR","5204","BPP Kecamatan Moyo Hilir","Kecamatan Moyo Hilir","475","8","3","0","7","0","18"
"NUSA TENGGARA BARAT","SUMBAWA","MOYOHULU","5204","BPP Kecamatan Moyo Hulu","Kecamatan Moyo Hulu","446","6","7","0","15","0","28"
"NUSA TENGGARA BARAT","SUMBAWA","ORONG TELU","5204","BPP Kecamatan Orong Telu","Kecamatan Orong Telu","129","3","1","0","0","0","4"
"NUSA TENGGARA BARAT","SUMBAWA","PLAMPANG","5204","BPP Kecamatan Plampang","Kecamatan Plampang","561","8","2","0","11","0","21"
"NUSA TENGGARA BARAT","SUMBAWA","RHEE","5204","BPP Kecamatan Rhee","Kecamatan Rhee","100","3","2","0","4","0","9"
"NUSA TENGGARA BARAT","SUMBAWA","ROPANG","5204","BPP Kecamatan Ropang","Kecamatan Ropang","128","0","1","0","4","0","5"
"NUSA TENGGARA BARAT","SUMBAWA","SUMBAWA","5204","BPP Kecamatan Sumbawa","Kecamatan Sumbawa","123","4","1","0","7","0","12"
"NUSA TENGGARA BARAT","SUMBAWA","TARANO","5204","BPP Kecamatan Tarano","Kecamatan Tarano","257","4","0","0","7","0","11"
"NUSA TENGGARA BARAT","SUMBAWA","UNTER IWES","5204","BPP Kecamatan Unter Iwes","Kecamatan Unter Iwes","191","9","1","0","8","0","18"
"NUSA TENGGARA BARAT","SUMBAWA","UTAN","5204","BPP Kecamatan Utan","Kecamatan Utan","221","4","2","0","8","0","14"
"NUSA TENGGARA BARAT","SUMBAWA BARAT","BRANG ENE","5207","BPP Brang Ene","Brang Ene","140","5","0","0","6","0","11"
"NUSA TENGGARA BARAT","SUMBAWA BARAT","BRANG REA","5207","BPP Kecamatan Brang Rea","Kecamatan Brang Rea","201","7","2","2","3","0","14"
"NUSA TENGGARA BARAT","SUMBAWA BARAT","JEREWEH","5207","BPP Kecamatan Jereweh","Kecamatan Jereweh","150","2","2","1","8","0","13"
"NUSA TENGGARA BARAT","SUMBAWA BARAT","MALUK","5207","BPP Kecamatan Maluk","Kecamatan Maluk","50","1","3","0","6","0","10"
"NUSA TENGGARA BARAT","SUMBAWA BARAT","POTO TANO","5207","BPP Kecamatan Poto Tano","Kecamatan Poto Tano","172","4","3","2","12","0","21"
"NUSA TENGGARA BARAT","SUMBAWA BARAT","SEKONGKANG","5207","BPP Sekongkang","Sekongkang","85","2","0","2","13","0","17"
"NUSA TENGGARA BARAT","SUMBAWA BARAT","SETELUK","5207","BPP Kecamatan Seteluk","Kecamatan Seteluk","298","5","4","2","0","0","11"
"NUSA TENGGARA BARAT","SUMBAWA BARAT","TALIWANG","5207","BPP Taliwang","Taliwang","360","8","3","6","22","0","39"
"NUSA TENGGARA TIMUR","ALOR","","5307","BPP Kecamatan ABAD Selatan","Kecamatan Abad Selatan","0","","","","","",""
"NUSA TENGGARA TIMUR","ALOR","ABAD SELATAN","","","","","3","0","0","0","0","3"
"NUSA TENGGARA TIMUR","ALOR","ALOR BARAT DAYA","5307","BPP Kecamatan Alor Barat Daya","Kecamatan Alor Barat Daya","68","9","0","0","0","0","9"
"NUSA TENGGARA TIMUR","ALOR","ALOR BARAT LAUT","5307","BPP Kecamatan Alor Barat Laut","Kecamatan Alor Barat Laut","81","13","0","2","0","0","15"
"NUSA TENGGARA TIMUR","ALOR","ALOR SELATAN","5307","BPP Kecamatan Alor Selatan","Kecamatan Alor Selatan","70","6","2","0","0","0","8"
"NUSA TENGGARA TIMUR","ALOR","ALOR TENGAH UTARA","5307","BPP Kecamatan Alor Tengah Utara","Kecamatan Alor Tengah Utara","89","6","0","1","0","0","7"
"NUSA TENGGARA TIMUR","ALOR","ALOR TIMUR","5307","BPP Kecamatan Alor Timur","Kecamatan Alor Timur","45","5","1","0","0","0","6"
"NUSA TENGGARA TIMUR","ALOR","ALOR TIMUR LAUT","5307","BPP Kecamatan Alor Timur Laut","Kecamatan Alor Timur Laut","64","5","1","1","0","0","7"
"NUSA TENGGARA TIMUR","ALOR","KABOLA","5307","BPP Kecamatan Kabola","Kecamatan Kabola","42","4","0","0","0","0","4"
"NUSA TENGGARA TIMUR","ALOR","LEMBUR","5307","BPP Kecamatan Lembur","Kecamatan Lembur","39","4","0","1","0","0","5"
"NUSA TENGGARA TIMUR","ALOR","MATARU","5307","BPP Kecamatan Mataru","Kecamatan Mataru","40","3","0","1","0","0","4"
"NUSA TENGGARA TIMUR","ALOR","PANTAR","5307","BPP Kecamatan Pantar","Kecamatan Pantar","55","5","1","0","0","0","6"
"NUSA TENGGARA TIMUR","ALOR","PANTAR BARAT","5307","BPP Kecamatan Pantar Barat","Kecamatan Pantar Barat","34","5","0","0","0","0","5"
"NUSA TENGGARA TIMUR","ALOR","PANTAR BARAT LAUT","5307","BPP Kecamatan Pantar Barat Laut","Kecamatan Pantar Barat Laut","30","4","1","1","0","0","6"
"NUSA TENGGARA TIMUR","ALOR","PANTAR TENGAH","5307","BPP Kecamatan Pantar Tengah","Kecamatan Pantar Tengah","57","5","2","0","0","0","7"
"NUSA TENGGARA TIMUR","ALOR","PANTAR TIMUR","5307","BPP Kecamatan Pantar Timur","Kecamatan Pantar Timur","52","4","1","0","0","0","5"
"NUSA TENGGARA TIMUR","ALOR","PULAU PURA","5307","BPP Kecamatan Pulau Pura","Kecamatan Pulau Pura","26","2","0","1","0","0","3"
"NUSA TENGGARA TIMUR","ALOR","PUREMAN","5307","BPP Kecamatan Pureman","Kecamatan Pureman","25","2","0","1","0","0","3"
"NUSA TENGGARA TIMUR","ALOR","TELUK MUTIARA","5307","BPP Kecamatan Teluk Mutiara","Kecamatan Teluk Mutiara","60","5","1","0","0","0","6"
"NUSA TENGGARA TIMUR","BELU","ATAMBUA","5306","Kota Atambua","Kota Atambua","57","3","1","0","0","0","4"
"NUSA TENGGARA TIMUR","BELU","ATAMBUA BARAT","5306","BPP Fohomean","Fohomean","45","2","0","0","0","0","2"
"NUSA TENGGARA TIMUR","BELU","ATAMBUA SELATAN","5306","BPP Asuulun","Asuulun","74","3","0","0","0","0","3"
"NUSA TENGGARA TIMUR","BELU","KAKULUK MESAK","5306","BPP Ainiba","Ainiba","190","4","1","0","0","0","5"
"NUSA TENGGARA TIMUR","BELU","LAMAKNEN","5306","BPP Weluli","Weluli","173","1","4","0","0","0","5"
"NUSA TENGGARA TIMUR","BELU","LAMAKNEN SELATAN","5306","BPP Piebulak","Piebulak","122","2","3","0","0","0","5"
"NUSA TENGGARA TIMUR","BELU","LASIOLAT","5306","BPP Asunatar","Asunatar","67","3","1","0","0","0","4"
"NUSA TENGGARA TIMUR","BELU","NANAET DUBESI","5306","BPP Laktutus","Laktutus","45","3","2","0","0","0","5"
"NUSA TENGGARA TIMUR","BELU","RAI MANUK","5306","BPP Raimanuk","Raimanuk","198","4","3","0","0","0","7"
"NUSA TENGGARA TIMUR","BELU","RAIHAT","5306","BPP Haekesak","Haekesak","131","3","3","0","0","0","6"
"NUSA TENGGARA TIMUR","BELU","TASIFETO BARAT","5306","BPP Buitasik","Buitasik","376","2","5","0","0","0","7"
"NUSA TENGGARA TIMUR","BELU","TASIFETO TIMUR","5306","BPP Debuklaran","Debuklaran","248","4","6","0","0","0","10"
"NUSA TENGGARA TIMUR","ENDE","DETUKELI","5311","Detukeli","Detukeli","71","3","2","0","2","0","7"
"NUSA TENGGARA TIMUR","ENDE","DETUSOKO","5311","Detusoko","Detusoko","153","8","5","0","6","0","19"
"NUSA TENGGARA TIMUR","ENDE","ENDE","5311","Riaraja","Riaraja","180","10","6","0","15","0","31"
"NUSA TENGGARA TIMUR","ENDE","ENDE SELATAN","5311","Ende Selatan","Ende Selatan","30","3","0","0","2","0","5"
"NUSA TENGGARA TIMUR","ENDE","ENDE TENGAH","5311","Ende Tengah","Ende Tengah","20","3","0","0","2","0","5"
"NUSA TENGGARA TIMUR","ENDE","ENDE TIMUR","5311","Ende Timur","Ende Timur","51","1","3","0","6","0","10"
"NUSA TENGGARA TIMUR","ENDE","ENDE UTARA","5311","Ende Utara","Ende Utara","68","5","0","0","1","0","6"
"NUSA TENGGARA TIMUR","ENDE","KELIMUTU","5311","Kelimutu","Kelimutu","84","5","2","0","0","0","7"
"NUSA TENGGARA TIMUR","ENDE","KOTABARU","5311","Kota Baru","Kota Baru","149","3","3","0","0","0","6"
"NUSA TENGGARA TIMUR","ENDE","LEPEMBUSU KELISOKE","5311","Lepembusu Kelisoke","Lepembusu Kelisoke","76","3","2","0","0","0","5"
"NUSA TENGGARA TIMUR","ENDE","LIO TIMUR","5311","Lio Timur","Lio Timur","88","1","3","0","9","0","13"
"NUSA TENGGARA TIMUR","ENDE","MAUKARO","5311","Maukaro","Maukaro","82","4","3","0","9","0","16"
"NUSA TENGGARA TIMUR","ENDE","MAUROLE","5311","Maurole","Maurole","125","4","4","0","5","0","13"
"NUSA TENGGARA TIMUR","ENDE","NANGAPANDA","5311","Nangapanda","Nangapanda","203","5","6","0","0","0","11"
"NUSA TENGGARA TIMUR","ENDE","NDONA","5311","BPP Ndona","Ndona","115","4","5","0","0","0","9"
"NUSA TENGGARA TIMUR","ENDE","NDONA TIMUR","5311","Balai Penyuluhan Pertanian","Balai Penyuluhan Pertanian","69","3","0","0","3","0","6"
"NUSA TENGGARA TIMUR","ENDE","NDORI","5311","NDORI","Ndori","63","2","1","0","0","0","3"
"NUSA TENGGARA TIMUR","ENDE","PULAU ENDE","5311","Pulau Ende","Pulau Ende","83","2","0","0","2","0","4"
"NUSA TENGGARA TIMUR","ENDE","WEWARIA","5311","BPP Welamosa","Welamosa","172","10","4","0","6","0","20"
"NUSA TENGGARA TIMUR","ENDE","WOLOJITA","5311","Wolojita","Wolojita","86","2","1","0","0","0","3"
"NUSA TENGGARA TIMUR","ENDE","WOLOWARU","5311","Wolowaru","Wolowaru","155","6","2","0","0","0","8"
"NUSA TENGGARA TIMUR","FLORES TIMUR","ADONARA","5309","BPP WAIBOLENG","Waiboleng","38","0","1","2","4","0","7"
"NUSA TENGGARA TIMUR","FLORES TIMUR","ADONARA BARAT","5309","BPP WAI BELEN","WAI Belen","76","2","2","2","2","0","8"
"NUSA TENGGARA TIMUR","FLORES TIMUR","ADONARA TENGAH","5309","BPP LITE","Lite","98","0","2","2","4","0","8"
"NUSA TENGGARA TIMUR","FLORES TIMUR","ADONARA TIMUR","5309","BPP WAIWERANG","Waiwerang","116","3","1","3","16","0","23"
"NUSA TENGGARA TIMUR","FLORES TIMUR","DEMON PAGONG","5309","BPP PATI BEDA","Pati Beda","32","4","3","0","3","0","10"
"NUSA TENGGARA TIMUR","FLORES TIMUR","ILE BOLENG","5309","BPP DUA BLOLONG","DUA Blolong","125","5","0","1","1","0","7"
"NUSA TENGGARA TIMUR","FLORES TIMUR","ILE MANDIRI","5309","BPP BAIPITO","Baipito","76","5","0","2","10","0","17"
"NUSA TENGGARA TIMUR","FLORES TIMUR","ILEBURA","5309","BPP LEWOTOBI","Lewotobi","63","2","2","1","7","0","12"
"NUSA TENGGARA TIMUR","FLORES TIMUR","KELUBAGOLIT","5309","BPP NUSA TADON","Nusa Tadon","52","2","0","2","2","0","6"
"NUSA TENGGARA TIMUR","FLORES TIMUR","LARANTUKA","5309","BPP GONZALU","Gonzalu","94","7","2","0","17","0","26"
"NUSA TENGGARA TIMUR","FLORES TIMUR","LEWO LEMA","5309","BPP RIN LEMA","RIN Lema","70","3","3","0","12","0","18"
"NUSA TENGGARA TIMUR","FLORES TIMUR","SOLOR BARAT","5309","BPP NUSA CENDANA","Nusa Cendana","97","2","2","1","2","0","7"
"NUSA TENGGARA TIMUR","FLORES TIMUR","SOLOR SELATAN","5309","BPP WAIPUKEN","Waipuken","55","2","3","0","2","0","7"
"NUSA TENGGARA TIMUR","FLORES TIMUR","SOLOR TIMUR","5309","BPP ILE NAPO","ILE Napo","54","1","3","1","3","0","8"
"NUSA TENGGARA TIMUR","FLORES TIMUR","TANJUNG BUNGA","5309","BPP CABODA FLORA","Caboda Flora","114","2","7","0","6","0","15"
"NUSA TENGGARA TIMUR","FLORES TIMUR","TITEHENA","5309","BPP KONGA","Konga","94","3","2","0","14","0","19"
"NUSA TENGGARA TIMUR","FLORES TIMUR","WITIHAMA","5309","BPP SINAR TIMUR","Sinar Timur","67","1","3","2","2","0","8"
"NUSA TENGGARA TIMUR","FLORES TIMUR","WOTAN ULU MADO","5309","BPP BANIONA","Baniona","58","4","0","2","6","0","12"
"NUSA TENGGARA TIMUR","FLORES TIMUR","WULANGGITANG","5309","BPP BORU","Boru","81","4","0","1","6","0","11"
"NUSA TENGGARA TIMUR","KOTA KUPANG","ALAK","5371","Alak","Alak","83","6","0","1","0","0","7"
"NUSA TENGGARA TIMUR","KOTA KUPANG","KELAPA LIMA","5371","Kelapa Lima","Kelapa Lima","16","1","0","1","0","0","2"
"NUSA TENGGARA TIMUR","KOTA KUPANG","KOTA LAMA","5371","Kota Lama","Kota Lama","12","1","0","1","0","0","2"
"NUSA TENGGARA TIMUR","KOTA KUPANG","KOTA RAJA","5371","BPP Kota Raja","Kota Raja","25","2","0","1","0","0","3"
"NUSA TENGGARA TIMUR","KOTA KUPANG","MAULAFA","5371","Maulafa","Maulafa","157","7","0","5","0","0","12"
"NUSA TENGGARA TIMUR","KOTA KUPANG","OEBOBO","5371","Oebobo","Oebobo","47","3","0","1","0","0","4"
"NUSA TENGGARA TIMUR","KUPANG","AMABI OEFETO","5303","Fatukanutu","Fatukanutu","77","3","1","1","0","0","5"
"NUSA TENGGARA TIMUR","KUPANG","AMABI OEFETO TIMUR","5303","Oemofa","Oemofa","69","0","3","0","0","0","3"
"NUSA TENGGARA TIMUR","KUPANG","AMARASI","5303","Tesbatan","Tesbatan","113","3","1","0","0","0","4"
"NUSA TENGGARA TIMUR","KUPANG","AMARASI BARAT","5303","Baun","Baun","108","5","0","0","0","0","5"
"NUSA TENGGARA TIMUR","KUPANG","AMARASI SELATAN","5303","BPP Buraen","Buraen","61","2","0","0","0","0","2"
"NUSA TENGGARA TIMUR","KUPANG","AMARASI TIMUR","5303","Oebesi","Oebesi","52","0","2","0","0","0","2"
"NUSA TENGGARA TIMUR","KUPANG","AMFOANG BARAT DAYA","5303","Manubelon","Manubelon","35","2","0","0","0","0","2"
"NUSA TENGGARA TIMUR","KUPANG","AMFOANG BARAT LAUT","5303","Saukibe","Saukibe","61","1","0","1","0","0","2"
"NUSA TENGGARA TIMUR","KUPANG","AMFOANG SELATAN","5303","Lelogama","Lelogama","58","2","1","0","0","0","3"
"NUSA TENGGARA TIMUR","KUPANG","AMFOANG TENGAH","5303","Fatu monas","Fatu monas","48","1","0","1","0","0","2"
"NUSA TENGGARA TIMUR","KUPANG","AMFOANG TIMUR","5303","BPP FATUKNUTU","Fatuknutu","94","2","0","1","0","0","3"
"NUSA TENGGARA TIMUR","KUPANG","AMFOANG UTARA","5303","BPP NAIKLIU","Naikliu","57","1","0","1","0","0","2"
"NUSA TENGGARA TIMUR","KUPANG","FATULEU","5303","Kuimasi","Kuimasi","125","5","1","0","0","0","6"
"NUSA TENGGARA TIMUR","KUPANG","FATULEU BARAT","5303","BPP Poto","Poto","98","1","0","1","0","0","2"
"NUSA TENGGARA TIMUR","KUPANG","FATULEU TENGAH","5303","BPP Oelbiteno","Oelbiteno","45","2","1","1","0","0","4"
"NUSA TENGGARA TIMUR","KUPANG","KUPANG BARAT","5303","Oenesu","Oenesu","91","3","1","1","0","0","5"
"NUSA TENGGARA TIMUR","KUPANG","KUPANG TENGAH","5303","Oelnasi","Oelnasi","103","5","0","1","0","0","6"
"NUSA TENGGARA TIMUR","KUPANG","KUPANG TIMUR","5303","Naibonat","Naibonat","603","2","5","1","2","0","10"
"NUSA TENGGARA TIMUR","KUPANG","NEKAMESE","5303","BPP Nekamese","Nekamese","70","2","3","0","0","0","5"
"NUSA TENGGARA TIMUR","KUPANG","SEMAU","5303","BPP Uitao","Uitao","98","2","1","1","0","0","4"
"NUSA TENGGARA TIMUR","KUPANG","SEMAU SELATAN","5303","AKLE","Akle","86","1","1","0","0","0","2"
"NUSA TENGGARA TIMUR","KUPANG","SULAMU","5303","BPP Oeteta","Oeteta","154","1","1","1","0","0","3"
"NUSA TENGGARA TIMUR","KUPANG","TAEBENU","5303","Taebenu","Taebenu","133","3","1","0","0","0","4"
"NUSA TENGGARA TIMUR","KUPANG","TAKARI","5303","Takari","Takari","112","3","2","2","0","0","7"
"NUSA TENGGARA TIMUR","LEMBATA","ATADEI","5308","BPP Hobal","Hobal","70","7","1","0","3","0","11"
"NUSA TENGGARA TIMUR","LEMBATA","BUYASARI","5308","BPP Leur Lewang","Leur Lewang","150","9","2","0","0","0","11"
"NUSA TENGGARA TIMUR","LEMBATA","ILE APE","5308","BPP Ile Ape","Ile Ape","135","6","3","2","0","0","11"
"NUSA TENGGARA TIMUR","LEMBATA","ILE APE TIMUR","5308","BPP Honimaga","Honimaga","47","7","0","1","0","0","8"
"NUSA TENGGARA TIMUR","LEMBATA","LEBATUKAN","5308","BPP Lepan Batan","Lepan Batan","85","9","3","0","1","0","13"
"NUSA TENGGARA TIMUR","LEMBATA","NAGAWUTUNG","5308","BPP Loang","Loang","95","10","1","1","1","0","13"
"NUSA TENGGARA TIMUR","LEMBATA","NUBATUKAN","5308","BPP Lewoleba","Lewoleba","155","9","1","1","0","0","11"
"NUSA TENGGARA TIMUR","LEMBATA","OMESURI","5308","BPP Uyelewun","Uyelewun","134","7","0","0","0","0","7"
"NUSA TENGGARA TIMUR","LEMBATA","WULANDONI","5308","BPP Doni Nusa Lela","Doni Nusa Lela","71","5","1","1","4","0","11"
"NUSA TENGGARA TIMUR","MALAKA","BOTIN LEOBELE","5321","Sarinah","Sarinah","59","2","1","0","0","0","3"
"NUSA TENGGARA TIMUR","MALAKA","IO KUFEU","5321","Tunabesi","Tunabesi","77","0","4","0","0","0","4"
"NUSA TENGGARA TIMUR","MALAKA","KOBALIMA","5321","Kobalima","Kobalima","133","3","4","0","1","0","8"
"NUSA TENGGARA TIMUR","MALAKA","KOBALIMA TIMUR","5321","Alas","Alas","39","2","1","0","0","0","3"
"NUSA TENGGARA TIMUR","MALAKA","LAEN MANEN","5321","Tniumanu","Tniumanu","86","3","4","0","1","3","11"
"NUSA TENGGARA TIMUR","MALAKA","MALAKA BARAT","5321","Besikama","Besikama","507","6","5","1","0","0","12"
"NUSA TENGGARA TIMUR","MALAKA","MALAKA TENGAH","5321","Tolok","Tolok","566","10","8","0","1","0","19"
"NUSA TENGGARA TIMUR","MALAKA","MALAKA TIMUR","5321","Boas","Boas","82","3","0","0","1","0","4"
"NUSA TENGGARA TIMUR","MALAKA","RINHAT","5321","Biudokfoho","Biudokfoho","198","1","7","0","1","0","9"
"NUSA TENGGARA TIMUR","MALAKA","SASITA MEAN","5321","Liurai","Liurai","53","2","3","0","0","0","5"
"NUSA TENGGARA TIMUR","MALAKA","WELIMAN","5321","Laleten","Laleten","343","3","5","1","2","0","11"
"NUSA TENGGARA TIMUR","MALAKA","WEWIKU","5321","BP3K Lamea","Lamea","257","1","6","0","0","0","7"
"NUSA TENGGARA TIMUR","MANGGARAI","CIBAL","5313","Cibal","Cibal","169","4","3","0","17","0","24"
"NUSA TENGGARA TIMUR","MANGGARAI","CIBAL BARAT","5313","Cibal Barat","Cibal Barat","98","4","5","0","9","0","18"
"NUSA TENGGARA TIMUR","MANGGARAI","LANGKE REMBONG","5313","Balai Penyuluhan Pertanian Langke Rembon","Langke Rembon","193","6","1","1","39","0","47"
"NUSA TENGGARA TIMUR","MANGGARAI","LELAK","5313","BPP Kecamatan Lelak","Kecamatan Lelak","99","3","2","0","10","0","15"
"NUSA TENGGARA TIMUR","MANGGARAI","RAHONG UTARA","5313","Rahong Utara","Rahong Utara","163","3","5","0","6","0","14"
"NUSA TENGGARA TIMUR","MANGGARAI","REOK","5313","Balai Penyuluhan Pertanian Kec. Reok","Kec. Reok","88","1","3","1","5","0","10"
"NUSA TENGGARA TIMUR","MANGGARAI","REOK BARAT","5313","Reok Barat","Reok Barat","117","1","4","1","13","0","19"
"NUSA TENGGARA TIMUR","MANGGARAI","RUTENG","5313","BPP Ruteng","Ruteng","321","5","6","0","29","0","40"
"NUSA TENGGARA TIMUR","MANGGARAI","SATAR MESE","5313","Satar Mese","Satar Mese","238","3","3","1","20","0","27"
"NUSA TENGGARA TIMUR","MANGGARAI","SATAR MESE BARAT","5313","BPP Satar Mese Barat","Satar Mese Barat","171","3","4","0","9","0","16"
"NUSA TENGGARA TIMUR","MANGGARAI","SATAR MESE UTARA","5313","Satar Mese Utara","Satar Mese Utara","98","4","2","0","9","0","15"
"NUSA TENGGARA TIMUR","MANGGARAI","WAE RII","5313","Wae Rii","Wae Rii","250","8","2","0","23","0","33"
"NUSA TENGGARA TIMUR","MANGGARAI BARAT","BOLENG","5315","BPP Boleng","Boleng","166","2","5","2","1","0","10"
"NUSA TENGGARA TIMUR","MANGGARAI BARAT","KOMODO","5315","BPP Komodo","Komodo","176","4","10","2","1","0","17"
"NUSA TENGGARA TIMUR","MANGGARAI BARAT","KUWUS","5315","BPP Kuwus","Kuwus","110","3","4","0","5","0","12"
"NUSA TENGGARA TIMUR","MANGGARAI BARAT","KUWUS BARAT","5315","BPP Kuwus Barat","Kuwus Barat","96","3","4","1","1","0","9"
"NUSA TENGGARA TIMUR","MANGGARAI BARAT","LEMBOR","5315","BPP Lembor","Lembor","233","1","10","1","2","0","14"
"NUSA TENGGARA TIMUR","MANGGARAI BARAT","LEMBOR SELATAN","5315","BPP Lembor Selatan","Lembor Selatan","181","2","4","3","0","0","9"
"NUSA TENGGARA TIMUR","MANGGARAI BARAT","MACANG PACAR","5315","Macang Pacar","Macang Pacar","140","2","1","2","0","0","5"
"NUSA TENGGARA TIMUR","MANGGARAI BARAT","MBELILING","5315","BPP Mbeliling","Mbeliling","150","2","11","3","2","0","18"
"NUSA TENGGARA TIMUR","MANGGARAI BARAT","NDOSO","5315","BPP Ndoso","Ndoso","181","2","2","1","0","0","5"
"NUSA TENGGARA TIMUR","MANGGARAI BARAT","PACAR","5315","BPP Pacar","Pacar","179","2","4","1","0","0","7"
"NUSA TENGGARA TIMUR","MANGGARAI BARAT","SANO NGGOANG","5315","BPP Sano Nggoang","Sano Nggoang","164","1","6","3","1","0","11"
"NUSA TENGGARA TIMUR","MANGGARAI BARAT","WELAK","5315","BPP Welak","Welak","146","5","4","2","0","0","11"
"NUSA TENGGARA TIMUR","MANGGARAI TIMUR","BORONG","5319","Borong","Borong","198","4","7","7","1","0","19"
"NUSA TENGGARA TIMUR","MANGGARAI TIMUR","CONGKAR","5319","BPP Congkar","Congkar","103","2","0","0","0","0","2"
"NUSA TENGGARA TIMUR","MANGGARAI TIMUR","ELAR","5319","BPP Elar","Elar","165","1","0","7","1","0","9"
"NUSA TENGGARA TIMUR","MANGGARAI TIMUR","ELAR SELATAN","5319","Elar Selatan","Elar Selatan","241","2","6","7","0","0","15"
"NUSA TENGGARA TIMUR","MANGGARAI TIMUR","KOTA KOMBA","5319","Kota Komba","Kota Komba","242","5","8","10","6","0","29"
"NUSA TENGGARA TIMUR","MANGGARAI TIMUR","KOTA KOMBA UTARA","5319","BPP Kota Komba Utara","Kota Komba Utara","191","1","1","2","0","0","4"
"NUSA TENGGARA TIMUR","MANGGARAI TIMUR","LAMBA LEDA","5319","Lamba Leda","Lamba Leda","158","5","1","11","0","0","17"
"NUSA TENGGARA TIMUR","MANGGARAI TIMUR","LAMBA LEDA UTARA","5319","Lamba Leda Utara","Lamba Leda Utara","104","2","2","1","0","0","5"
"NUSA TENGGARA TIMUR","MANGGARAI TIMUR","POCO RANAKA","5319","Poco Ranaka","Poco Ranaka","213","5","5","13","4","0","27"
"NUSA TENGGARA TIMUR","MANGGARAI TIMUR","POCO RANAKA TIMUR","5319","Poco Ranaka Timur","Poco Ranaka Timur","168","3","2","6","8","0","19"
"NUSA TENGGARA TIMUR","MANGGARAI TIMUR","RANA MESE","5319","Rana Mese","Rana Mese","190","6","5","9","0","0","20"
"NUSA TENGGARA TIMUR","MANGGARAI TIMUR","SAMBI RAMPAS","5319","Sambi Rampas","Sambi Rampas","155","1","4","5","14","0","24"
"NUSA TENGGARA TIMUR","NAGEKEO","AESESA","5318","BPP Danga","Danga","403","21","6","0","18","0","45"
"NUSA TENGGARA TIMUR","NAGEKEO","AESESA SELATAN","5318","BPP Rendu","Rendu","57","5","2","0","7","0","14"
"NUSA TENGGARA TIMUR","NAGEKEO","BOAWAE","5318","BPP Natanage","Natanage","439","17","2","0","27","0","46"
"NUSA TENGGARA TIMUR","NAGEKEO","KEO TENGAH","5318","BPP Iru Ety","Iru Ety","118","9","2","1","16","0","28"
"NUSA TENGGARA TIMUR","NAGEKEO","MAUPONGGO","5318","BPP Aetoro","Aetoro","201","10","5","0","21","0","36"
"NUSA TENGGARA TIMUR","NAGEKEO","NANGARORO","5318","BPP Ndora","Ndora","173","9","3","0","19","0","31"
"NUSA TENGGARA TIMUR","NAGEKEO","WOLOWAE","5318","BPP Marilewa","Marilewa","100","5","3","0","5","0","13"
"NUSA TENGGARA TIMUR","NGADA","AIMERE","5312","BPP AIMERE","Aimere","69","3","1","10","0","0","14"
"NUSA TENGGARA TIMUR","NGADA","BAJAWA","5312","Bajawa","Bajawa","225","4","6","28","0","0","38"
"NUSA TENGGARA TIMUR","NGADA","BAJAWA UTARA","5312","BPP Watukapu","Watukapu","157","1","2","11","0","0","14"
"NUSA TENGGARA TIMUR","NGADA","GOLEWA","5312","Golewa","Golewa","174","5","4","15","0","0","24"
"NUSA TENGGARA TIMUR","NGADA","GOLEWA BARAT","5312","GOLEWA BARAT","Golewa Barat","132","2","4","12","0","0","18"
"NUSA TENGGARA TIMUR","NGADA","GOLEWA SELATAN","5312","BPP GOLEWA SELATAN","Golewa Selatan","126","3","1","15","0","0","19"
"NUSA TENGGARA TIMUR","NGADA","INERIE","5312","INERIE","Inerie","57","3","0","11","0","0","14"
"NUSA TENGGARA TIMUR","NGADA","JEREBUU","5312","BPP JEREBUU","Jerebuu","101","1","1","12","0","0","14"
"NUSA TENGGARA TIMUR","NGADA","RIUNG","5312","Wangka","Wangka","161","3","2","18","0","0","23"
"NUSA TENGGARA TIMUR","NGADA","RIUNG BARAT","5312","BPP Riung Barat","Riung Barat","186","3","0","9","0","0","12"
"NUSA TENGGARA TIMUR","NGADA","SOA","5312","Turewuda","Turewuda","197","3","4","18","0","0","25"
"NUSA TENGGARA TIMUR","NGADA","WOLOMEZE","5312","Wolomeze","Wolomeze","81","2","2","7","0","0","11"
"NUSA TENGGARA TIMUR","ROTE NDAO","LANDU LEKO","5314","BPP Daiama","Daiama","48","1","1","0","6","0","8"
"NUSA TENGGARA TIMUR","ROTE NDAO","LOAHULU","5314","BPP Oelua","Oelua","47","3","0","0","0","0","3"
"NUSA TENGGARA TIMUR","ROTE NDAO","LOBALAIN","5314","BPP Holoama","Holoama","182","3","3","0","19","0","25"
