nomor_pendaftaran,produk_id,nama_produk,jenis_pestisida,urutan,nama_bahan,kadar_bahan,satuan_bahan
0510011988846,op:prd:00004417,MAGTOXIN 60 TB,Fumigan,1,Magnesium Phosphide,60,%
01010120186175,op:prd:00004418,COWIN 550 EC,Insektisida,1,Klorpirifos,500,g/l
01010120186175,op:prd:00004418,COWIN 550 EC,Insektisida,2,Sipermetrin,50,g/l
0420241348,op:prd:00004419,PREVENTOL BM 5,Bakterisida,1,2-methyl-2H-isothiazol-3-one/ MIT,2.35 – 2.6,%
0420241348,op:prd:00004419,PREVENTOL BM 5,Bakterisida,2,"1,2-benzisothiazol-3(2H)-one / BIT",2.35 – 2.65,%
01030120259262,op:prd:00004420,PenTop 138 SL*,Herbisida,1,Parakuat diklorida,138,g/l
04110120217039,op:prd:00004421,DY-NO-MITE 100 EC,Bahan pengawet kayu,1,Sipermetrin,100,g/l
032009219,op:prd:00004422,VAPE LIQUID e45 LV,Pestisida Rumah Tangga,1,Prallethrin,6.66,g/l
06080120155282,op:prd:00004423,VAPE 0.176 AE,Pestisida Rumah Tangga,1,Imiprothrin,0.02,%
06080120155282,op:prd:00004423,VAPE 0.176 AE,Pestisida Rumah Tangga,2,Dimefluthrin,0.031,%
06080120155282,op:prd:00004423,VAPE 0.176 AE,Pestisida Rumah Tangga,3,Prallethrin,0.10,%
06080120155282,op:prd:00004423,VAPE 0.176 AE,Pestisida Rumah Tangga,4,Cyfluthrin,0.025,%
01030120124501,op:prd:00004424,PRIMAXONE ULTRA 300 SL*,Herbisida,1,parakuat diklorida,300,g/l
01010120185950,op:prd:00004425,FARMECTIN 36 EC,Insektisida,1,Abamektin,36,g/l
01010120185950,op:prd:00004425,FARMECTIN 36 EC,Insektisida,2,Abamektin,36,g/l
01010120185950,op:prd:00004425,FARMECTIN 36 EC,Insektisida,3,Abamektin,36,g/l
01010120185950,op:prd:00004425,FARMECTIN 36 EC,Insektisida,4,Abamektin,36,g/l
01010120155258,op:prd:00004426,RAMPECIS 300 EC,Insektisida,1,Klorfenapir,300,g/l
01030120021689,op:prd:00004427,GERHANA 865 SL,Herbisida,1,"2,4-D dimetil amina",865,g/l
01030120021689,op:prd:00004427,GERHANA 865 SL,Herbisida,2,"2,4-D dimetil amina",865,g/l
01030120021689,op:prd:00004427,GERHANA 865 SL,Herbisida,3,"2,4-D dimetil amina",865,g/l
01030120113952,op:prd:00004428,CENTAMINE 870 SL,Herbisida,1,"2,4-D dimetil amina (setara dengan 2-4-D : 723 g/l)",870,g/l
01030120072978,op:prd:00004429,SANTAQUAT 276 SL*,Herbisida,1,Parakuat diklorida,276,g/l
0420231160,op:prd:00004430,INNOMAN ® CLA,Bakterisida,1,2-chloroacetamide,min 99.0,%
01020120144988,op:prd:00004431,HEXACAR 50/50 EC,Fungisida,1,Carbendazim,50,g/l
01020120144988,op:prd:00004431,HEXACAR 50/50 EC,Fungisida,2,Hexaconazole,50,g/l
01030120259324,op:prd:00004432,ZeaClean 240/10 OD,Herbisida,1,atrazin,240,g/l
01030120259324,op:prd:00004432,ZeaClean 240/10 OD,Herbisida,2,topramezon,10,g/l
"01030120248599
",op:prd:00004433,DIMEZONE 865 SL,Herbisida,1,"2,4-D dimetilamina",865,g/l
032024547,op:prd:00004434,SAPULAT 40 SP,Insektisida,1,METHOMYL,40,%
06080120227312,op:prd:00004435,HIT 1.7 MV,Pestisida Rumah Tangga,1,Dimeflutrin,1.7,%
0101011984688,op:prd:00004436,APPLAUD 10 WP,Insektisida,1,Buprofezin,10,%
05100120134870,op:prd:00004437,MEPHOS 56P (Powder),Fumigan,1,Aluminium Phosphide,56,%
01030120248526,op:prd:00004438,PASMANTAB 320/125 SL,Herbisida,1,isopropil amina glifosat,320,g/l
01030120248526,op:prd:00004438,PASMANTAB 320/125 SL,Herbisida,2,"2,4-D dimetil amina",125,g/l
01020120269573,op:prd:00004439,GLOWING 250 EC,Fungisida,1,Difenokonazol,250,g/l
01020120269529,op:prd:00004440,BEROSAL 50 WP,Fungisida,1,Karbendazim,50,%
01030120103716,op:prd:00004441,CENTALON 480 EC,Herbisida,1,triklopir,480,g/l
0420251382,op:prd:00004442,Parakuat Diklorida 42 TC,Herbisida,1,Parakuat diklorida,42,%
0101011981493,op:prd:00004443,POUNCE 20 EC,Insektisida,1,Permetrin,20,g/l
01010120237933,op:prd:00004444,SPINDID 40/160 SC,Insektisida,1,Spinosad,160,g/l
01010120237933,op:prd:00004444,SPINDID 40/160 SC,Insektisida,2,Emamektin benzoat,40,g/l
05100120206948,op:prd:00004445,MEPHOS 56TB,Fumigan,1,Aluminium Phosphide,56,%
01020120175749,op:prd:00004446,EPOKSTAR 80 WG,Fungisida,1,Metil Kresoksim,40,%
01020120175749,op:prd:00004446,EPOKSTAR 80 WG,Fungisida,2,Epoksikonazol,40,%
01010120113980,op:prd:00004447,WALANG 50 EC,Insektisida,1,Sipermetrin,50,g/l
01010120041976,op:prd:00004448,IMIDASAL 10 WP,Insektisida,1,Imidakloprid,10,%
01030120186074,op:prd:00004449,ROLIZAPYR 75 WG,Herbisida,1,imazapyr,75,%
01010120206695,op:prd:00004450,TANITERR 3 GR,Insektisida,1,Karbofuran,3,%
01020120165502,op:prd:00004451,DKTIRAM 70 WG,Fungisida,1,Metiram,70,%
01020120165502,op:prd:00004451,DKTIRAM 70 WG,Fungisida,2,Metiram,70,%
01020120165502,op:prd:00004451,DKTIRAM 70 WG,Fungisida,3,Metiram,70,%
01020120165502,op:prd:00004451,DKTIRAM 70 WG,Fungisida,4,Metiram,70,%
032012295,op:prd:00004452,FOLITEC 25 EC,Insektisida,1,beta siflutrin,25,g/l
042019724,op:prd:00004453,Proxel CMC Preservative,Pestisida lain-lain,1,mixture of: 5-chloro-2- methyl-4-isothiazolin-3- one and 2-methyl-2Hisothiazol- 3-one (3:1),>= 1 - < 2.5,%
01030120031934,op:prd:00004454,SWEEPER 480 SL,Herbisida,1,Isopropil amina glifosat,480,g/l
01030120031934,op:prd:00004454,SWEEPER 480 SL,Herbisida,2,Isopropil amina glifosat,480,g/l
01030120031934,op:prd:00004454,SWEEPER 480 SL,Herbisida,3,Isopropil amina glifosat,480,g/l
01030120237735,op:prd:00004455,BINAPOSATE 480 SL,Herbisida,1,isopropil amina glifosat,480,g/l
032020490,op:prd:00004456,OXAMYL 5 SL,Insektisida,1,oksamil,5,%
01010120134789,op:prd:00004457,MERIT 250 CS,Insektisida,1,Lamda sihalotrin,250,g/l
01030120238091,op:prd:00004458,AJI-STAR 300 EC,Herbisida,1,Oksadiazon,300,g/l
01010120186201,op:prd:00004459,KLORELLE 530/55 EC,Insektisida,1,sipermetrin,55,g/l
01010120186201,op:prd:00004459,KLORELLE 530/55 EC,Insektisida,2,klorpirifos,530,g/l
01010120093352,op:prd:00004460,MEGASTAR 75 SP,Insektisida,1,Asefat,75,%
01030120258883,op:prd:00004461,TELAVEX 100/30 OD,Herbisida,1,Mesotrion,100,g/l
01030120258883,op:prd:00004461,TELAVEX 100/30 OD,Herbisida,2,Thiencarbazone-metil,30,g/l
01030120145074,op:prd:00004462,REXROOT 480 SL,Herbisida,1,Isopropil Amina Gliposat,480,g/l
01010120237931,op:prd:00004463,SCALIN 80/220 SC,Insektisida,1,Bifentrin,80,g/l
01010120237931,op:prd:00004463,SCALIN 80/220 SC,Insektisida,2,Spirotetramat,220,g/l
06080120165659,op:prd:00004464,VAPE 8.0 LV,Pestisida Rumah Tangga,1,Dimeflutrin,8.0,g/l
06080120165659,op:prd:00004464,VAPE 8.0 LV,Pestisida Rumah Tangga,2,Dimeflutrin,8.0,g/l
06080120165659,op:prd:00004464,VAPE 8.0 LV,Pestisida Rumah Tangga,3,Dimeflutrin,8.0,g/l
06080120165659,op:prd:00004464,VAPE 8.0 LV,Pestisida Rumah Tangga,4,Dimeflutrin,8.0,g/l
06080120165659,op:prd:00004464,VAPE 8.0 LV,Pestisida Rumah Tangga,5,Dimeflutrin,8.0,g/l
01010120206814,op:prd:00004465,COMRADE 100/50 SL,Insektisida,1,Metomil,50.00,g/l
01010120206814,op:prd:00004465,COMRADE 100/50 SL,Insektisida,2,Nitenpiram,100.00,g/l
032018440,op:prd:00004466,STARANE 288 EC,Herbisida,1,Fluroksipir meptil heptil ester (Fluroxypir-meptyl heptyl ester),288,g/l
01010120237867,op:prd:00004467,DEFENDER 10/50 WG,Insektisida,1,Nitenpiram,10,%
01010120237867,op:prd:00004467,DEFENDER 10/50 WG,Insektisida,2,Pimetrozin,50,%
01010120237867,op:prd:00004467,DEFENDER 10/50 WG,Insektisida,3,Nitenpiram,10,%
01010120237867,op:prd:00004467,DEFENDER 10/50 WG,Insektisida,4,Pimetrozin,50,%
01010120227688,op:prd:00004468,PILARCHESS 60 WG,Insektisida,1,Pimetrozin,60,%
01030120196259,op:prd:00004469,DN-80 80 WP,Herbisida,1,Diuron,80,%
01030120196259,op:prd:00004469,DN-80 80 WP,Herbisida,2,Diuron,80,%
01030120196259,op:prd:00004469,DN-80 80 WP,Herbisida,3,Diuron,80,%
01030120196259,op:prd:00004469,DN-80 80 WP,Herbisida,4,Diuron,80,%
01030120196259,op:prd:00004469,DN-80 80 WP,Herbisida,5,Diuron,80,%
01010120259144,op:prd:00004470,VELOX 50 EC,Insektisida,1,beta siflutrin,50,g/l
01030120155320,op:prd:00004471,PRIMA-GUARD 480 EC,Herbisida,1,Triklopir,480,g/l
06080120248631,op:prd:00004472,Good Knight 0.566 MV,Pestisida Rumah Tangga,1,Dimefluthrin,0.566,%
01030120237869,op:prd:00004473,DEVOTE 250 EC,Herbisida,1,Oksadiazon,250,g/l
01030120134842,op:prd:00004474,ADENGO 315 SC,Herbisida,1,isoxaflutole,225,g/l
01030120134842,op:prd:00004474,ADENGO 315 SC,Herbisida,2,thiencarbazone-methyl,90,g/l
01010120134824,op:prd:00004475,TAKEOVER 505 SL,Insektisida,1,Dimehipo,505,g/l
01030120238047,op:prd:00004476,PRESULOR 20/280 OD,Herbisida,1,Bensulfuron-metIl,20,g/l
01030120238047,op:prd:00004476,PRESULOR 20/280 OD,Herbisida,2,Pretilakor,280,g/l
01010120165430,op:prd:00004477,DKMETOAR 400 EC,Insektisida,1,Dimetoat (Dimethoate),400,g/l
01010120217269,op:prd:00004478,TRAVERSA 20/60 WG,Insektisida,1,nitenpiram,20,%
01010120217269,op:prd:00004478,TRAVERSA 20/60 WG,Insektisida,2,nitenpiram,20,%
01010120217269,op:prd:00004478,TRAVERSA 20/60 WG,Insektisida,3,pimetrozin,60,%
01010120217269,op:prd:00004478,TRAVERSA 20/60 WG,Insektisida,4,pimetrozin,60,%
01030120259143,op:prd:00004479,TURMADAN328 276 SL,Herbisida,1,Parakuat diklorida,276,g/l
01030120021674,op:prd:00004480,ANDALL 865 SL,Herbisida,1,"2,4-D dimetil amina (setara dengan 2,4-D : 720 g/l)",865,g/l
042018537,op:prd:00004481,MONOSULTAP 95 TC,Insektisida,1,Monosultap,95,%
042018537,op:prd:00004481,MONOSULTAP 95 TC,Insektisida,2,Monosultap,95,%
042018537,op:prd:00004481,MONOSULTAP 95 TC,Insektisida,3,Monosultap,95,%
01020120237923,op:prd:00004482,PROMOZIM 250 EC,Fungisida,1,difenokonazol,250,g/l
01020120134781,op:prd:00004483,RUNING 77 WP,Fungisida,1,klorotalonil,77,%
01010120206828,op:prd:00004484,DUTAGRON 2 GR,Insektisida,1,fipronil,2,%
01010120248577,op:prd:00004485,BAZAK 29/12 WG,Insektisida,1,Pimetrozin,29,%
01010120248577,op:prd:00004485,BAZAK 29/12 WG,Insektisida,2,Dinotefuran,12,%
01020120227287,op:prd:00004486,BROXIL 52 WP,Fungisida,1,simoksanil,52,%
01020120227287,op:prd:00004486,BROXIL 52 WP,Fungisida,2,simoksanil,52,%
01020120227287,op:prd:00004486,BROXIL 52 WP,Fungisida,3,simoksanil,52,%
01020120227287,op:prd:00004486,BROXIL 52 WP,Fungisida,4,simoksanil,52,%
01020120227287,op:prd:00004486,BROXIL 52 WP,Fungisida,5,simoksanil,52,%
01020120227287,op:prd:00004486,BROXIL 52 WP,Fungisida,6,simoksanil,52,%
01020120227287,op:prd:00004486,BROXIL 52 WP,Fungisida,7,simoksanil,52,%
01020120227287,op:prd:00004486,BROXIL 52 WP,Fungisida,8,simoksanil,52,%
01030119981413,op:prd:00004487,GULMARON 80 WP,Herbisida,1,Diuron (diuron),80,%
010101202569496,op:prd:00004488,ULATGUARD 3 GR,Insektisida,1,Thiamethoxam,3.00,%
01050120248483,op:prd:00004489,FENTANI 60 WP,Moluskisida,1,fentin asetat,60,%
01.01.01.2022.177,op:prd:00004490,PAENAMAXI WP,Fungisida,1,Paenibacillus polymyxa strain H-5,1 x 10^7,cfu/g
01.01.01.2022.177,op:prd:00004490,PAENAMAXI WP,Fungisida,2,Paenibacillus polymyxa strain H-5,1 x 10^7,cfu/g
01.01.01.2022.177,op:prd:00004490,PAENAMAXI WP,Fungisida,3,Bacillus amyloliquefaciens strain 50,1 x 10^7,cfu/g
01.01.01.2022.177,op:prd:00004490,PAENAMAXI WP,Fungisida,4,Paenibacillus polymyxa strain H-5,1 x 10^7,cfu/g
01.01.01.2022.177,op:prd:00004490,PAENAMAXI WP,Fungisida,5,Paenibacillus polymyxa strain H-5,1 x 10^7,cfu/g
01.01.01.2022.177,op:prd:00004490,PAENAMAXI WP,Fungisida,6,Bacillus amyloliquefaciens strain 50,1 x 10^7,cfu/g
01.01.01.2022.177,op:prd:00004490,PAENAMAXI WP,Fungisida,7,Bacillus amyloliquefaciens strain 50,1 x 10^7,cfu/g
01.01.01.2022.177,op:prd:00004490,PAENAMAXI WP,Fungisida,8,Bacillus amyloliquefaciens strain 50,1 x 10^7,cfu/g
01.01.01.2022.177,op:prd:00004490,PAENAMAXI WP,Fungisida,9,Bacillus amyloliquefaciens strain 50,1 x 10^7,cfu/g
01.01.01.2022.177,op:prd:00004490,PAENAMAXI WP,Fungisida,10,Paenibacillus polymyxa strain H-5,1 x 10^7,cfu/g
01010120113878,op:prd:00004491,BESVIDOR 25 WP,Insektisida,1,Imidakloprid,25,%
01030119951209,op:prd:00004492,WIN 10 WP,Herbisida,1,Metil metsulfuron,10,%
01030120269390,op:prd:00004493,ISAFORD 865 SL,Herbisida,1,"2,4-D dimetilamina","865 ( setara dengan 2,4-D 720 g/l)",g/l
01030120042176,op:prd:00004494,TRIDAXONE 276 SL*,Herbisida,1,Parakuat diklorida (setara dengan ion parakuat : 200 g/l),276,g/l
01030120145120,op:prd:00004495,ZINTOP 70 WG,Herbisida,1,Metribuzin,70,%
01040120258777,op:prd:00004496,GIBBROVAB 20 WP,Zat Pengatur Tumbuh Tanaman,1,asam giberelat,20,%
042021944,op:prd:00004497,DIMETOMORF 98 TC,Fungisida,1,dimetomorf,98,%
01030120248422,op:prd:00004498,RANCAKBANA 160 SL,Herbisida,1,Parakuat diklorida,160,g/l
01030120206827,op:prd:00004499,DOLARIS 500/50 SC,Herbisida,1,mesotrion,50,g/l
01030120206827,op:prd:00004499,DOLARIS 500/50 SC,Herbisida,2,atrazin,500,g/l
01010120248312,op:prd:00004500,PEMBURU 20/40 WG,Insektisida,1,dinotefuran,20,%
01010120248312,op:prd:00004500,PEMBURU 20/40 WG,Insektisida,2,pimetrozin,40,%
01030120093441,op:prd:00004501,GIGA 135 SL,Herbisida,1,Isopropil amina glifosat,135,g/l
01030120093441,op:prd:00004501,GIGA 135 SL,Herbisida,2,Isopropil amina glifosat,135,g/l
01030120093441,op:prd:00004501,GIGA 135 SL,Herbisida,3,Isopropil amina glifosat,135,g/l
01110120248508,op:prd:00004502,LATRIN 25 EC,Bahan pengawet kayu,1,Deltametrin,25,g/l
01030120165652,op:prd:00004503,SORALIS 500/50 SC,Herbisida,1,atrazine,500,g/l
01030120165652,op:prd:00004503,SORALIS 500/50 SC,Herbisida,2,mesotrione,50,g/l
01010120134807,op:prd:00004504,PUNTOXTRA 70 WG,Insektisida,1,Imidakloprid,70,%
01010120083294,op:prd:00004505,SOPETON 108 EC,Insektisida,1,sipermetrin,108,g/l
01010120083294,op:prd:00004505,SOPETON 108 EC,Insektisida,2,sipermetrin,108,g/l
01010120083294,op:prd:00004505,SOPETON 108 EC,Insektisida,3,sipermetrin,108,g/l
01010120083294,op:prd:00004505,SOPETON 108 EC,Insektisida,4,sipermetrin,108,g/l
01010120083294,op:prd:00004505,SOPETON 108 EC,Insektisida,5,sipermetrin,108,g/l
042019803,op:prd:00004506,Triclopyr Bee 95 TC,Herbisida,1,Triclopyr Bee,95,%
01010120124203,op:prd:00004507,ARES 100 SL,Insektisida,1,nitenpiram,100,g/l
01050120093334,op:prd:00004508,FATAL 250 EC,Moluskisida,1,Niklosamida,250,g/l
01050120093334,op:prd:00004508,FATAL 250 EC,Moluskisida,2,Niklosamida,250,g/l
01050120093334,op:prd:00004508,FATAL 250 EC,Moluskisida,3,Niklosamida,250,g/l
01050120093334,op:prd:00004508,FATAL 250 EC,Moluskisida,4,Niklosamida,250,g/l
01010120134576,op:prd:00004509,GESTAPO 450 SL,Insektisida,1,dimehipo,450,g/l
01010120175859,op:prd:00004510,PIVARON 100 EC,Insektisida,1,Novaluron,100,g/l
0420251406,op:prd:00004511,Proxel 758,Pestisida lain-lain,1,"1,2-Benzisothiazolin-3(2H)-one",>9.6 - <10.6,%
0420251406,op:prd:00004511,Proxel 758,Pestisida lain-lain,2,Mixture of 5-chloro-2-methyl-2H-isothiazol-3-one and 2-methyl-2H-isothiazol-3-one (3:1) (CMIT/MIT mixture),>0.59 - <0.73,%
01030120259236,op:prd:00004512,MACAN CENTA 150 SL,Herbisida,1,Amonium glufosinat,150,g/l
0420231228,op:prd:00004513,FLUSULFINAM 95 TC,Herbisida,1,flusulfinam,95,%
01020120165622,op:prd:00004514,KAMIKAZE 318/53 EC,Fungisida,1,isoprotiolan,318,g/l
01020120165622,op:prd:00004514,KAMIKAZE 318/53 EC,Fungisida,2,fenoksanil,53,g/l
01020119971328,op:prd:00004515,STAMULUS 80 WP,Fungisida,1,belerang,80,%
01020120259140,op:prd:00004516,TRICO-Z WP,Fungisida,1,Trichoderma harzianum,1 x 10^7,cfu/g
0420241294,op:prd:00004517,Proxel LS Preservative,Pestisida lain-lain,1,Sodium Pyrithione,>= 5 - < 10,%
0420241294,op:prd:00004517,Proxel LS Preservative,Pestisida lain-lain,2,"1,2-Benzisothiazol-3(2H)-one",">= 1 - < 2,5",%
01030120103770,op:prd:00004518,MASCOT 480 SL,Herbisida,1,Isopropil amina glifosat,480 (setara dengan glifosat 356 g/l),g/l
01010120196456,op:prd:00004519,ACTIVE 280 EC,Insektisida,1,Carbosulfan,280,g/l
01020120248688,op:prd:00004520,RAINFLUMID PLUS 100/300 SC,Fungisida,1,Siazofamid,100,g/l
01020120248688,op:prd:00004520,RAINFLUMID PLUS 100/300 SC,Fungisida,2,Fluazinam,300,g/l
01020120248688,op:prd:00004520,RAINFLUMID PLUS 100/300 SC,Fungisida,3,Siazofamid,100,g/l
01020120248688,op:prd:00004520,RAINFLUMID PLUS 100/300 SC,Fungisida,4,Fluazinam,300,g/l
01030120227692,op:prd:00004521,PMA-6 865 SL,Herbisida,1,"2,4-D dimetil amina",865,g/l
01030120248434,op:prd:00004522,TENTXONE 276 SL,Herbisida,1,PARAQUAT DICHLORIDE,276,g/l
01010120217090,op:prd:00004523,TENFU'S 20 SG,Insektisida,1,dinotefuran,20,%
01010120186043,op:prd:00004524,HOPTARA 500 EC,Insektisida,1,Klorpirifos,400,g/l
01010120186043,op:prd:00004524,HOPTARA 500 EC,Insektisida,2,Buprofezin,100,g/l
01010120186043,op:prd:00004524,HOPTARA 500 EC,Insektisida,3,Klorpirifos,400,g/l
01010120186043,op:prd:00004524,HOPTARA 500 EC,Insektisida,4,Buprofezin,100,g/l
0420231141,op:prd:00004525,PROPINEB 83 TK,Fungisida,1,propineb,83,%
06080120206686,op:prd:00004526,SOFFELL SNOW MOUNTAIN 150 AL,Repelen,1,Icaridin,150,g/l
06080120062474,op:prd:00004527,Soffell 130 SL,Repelen,1,diethyltoluamide,130,g/l
01030120248544,op:prd:00004528,ROLLIMAX 500 SC,Herbisida,1,flumioksazin,500,g/l
01010120269349,op:prd:00004529,DARGENT 55 SC,Insektisida,1,Fipronil,55,g/l
01010120259177,op:prd:00004530,BEXAVIE 0.1 RB,Insektisida,1,Spinetoram,0.1,%
01010120155160,op:prd:00004531,LAMBETA 50/50 EC,Insektisida,1,Beta-Cyfluthrin,50.00,g/l
01010120155160,op:prd:00004531,LAMBETA 50/50 EC,Insektisida,2,Lambda-cyhalothrin,50.00,g/l
01010120248612,op:prd:00004532,FERGUSO 275 EC,Fungisida,1,Propiconazole,275.00,g/l
042021977,op:prd:00004533,BISPYRIBAC-SODIUM 97 TC,Herbisida,1,Natrium bispiribak,97,%
01010120134806,op:prd:00004534,PROMOBAS 500 EC,Insektisida,1,BPMC,500,g/l
01010120134806,op:prd:00004534,PROMOBAS 500 EC,Insektisida,2,BPMC,500,g/l
01010120134806,op:prd:00004534,PROMOBAS 500 EC,Insektisida,3,BPMC,500,g/l
01020120031915,op:prd:00004535,TARGET 500 SC,Fungisida,1,Fenamidon,500,g/l
01020120259042,op:prd:00004536,BULLWAT 250 SC,Fungisida,1,Dimetomorf,250,g/l
01030120269420,op:prd:00004537,MAXIGOLD 2/38 WP,Herbisida,1,pretilaklor,38,%
01030120269420,op:prd:00004537,MAXIGOLD 2/38 WP,Herbisida,2,etil pirazosulfuron,2,%
01030120238065,op:prd:00004538,sinatan 200 SL,Herbisida,1,p-amonium glufosinat,200,g/l
01010120011637,op:prd:00004539,SIDIN 50 EC,Insektisida,1,fenvalerat,50,g/l
06090120093346,op:prd:00004540,K-OTHRINE 20 EW,Pestisida Pengendalian Vektor Penyakit Pada Manusia,1,Deltamethrin,20,g/l
01060120227462,op:prd:00004541,SINASEN 300 SC,Bakterisida,1,saisentong,300,g/l
01060120227462,op:prd:00004541,SINASEN 300 SC,Bakterisida,2,saisentong,300,g/l
01030120227497,op:prd:00004542,BEBALASS 540 SL,Herbisida,1,isopropil amina glifosat,540,g/l
01030120227497,op:prd:00004542,BEBALASS 540 SL,Herbisida,2,isopropil amina glifosat,540,g/l
06080120103608,op:prd:00004543,"Baygon 0,0097 MC",Pestisida Rumah Tangga,1,Metofluthrin,"0,0097",%
01010120227320,op:prd:00004544,INLOV 40 SP,Insektisida,1,metomil,40,%
01020120248330,op:prd:00004545,STARCOP 259 SC,Fungisida,1,Tembaga Sulfat Pentahidrat,259,g/l
01010120124383,op:prd:00004546,SAGRI-PAS 287 SC,Insektisida,1,abamektin,37,g/l
01010120124383,op:prd:00004546,SAGRI-PAS 287 SC,Insektisida,2,klorfenapir,250,g/l
01010120124383,op:prd:00004546,SAGRI-PAS 287 SC,Insektisida,3,abamektin,37,g/l
01010120124383,op:prd:00004546,SAGRI-PAS 287 SC,Insektisida,4,klorfenapir,250,g/l
0609011988831,op:prd:00004547,ICON 25 EC,Pestisida Pengendalian Vektor Penyakit Pada Manusia,1,Lambda cyhalothrin,25,g/l
0609011988831,op:prd:00004547,ICON 25 EC,Pestisida Pengendalian Vektor Penyakit Pada Manusia,2,Lambda cyhalothrin,25,g/l
0609011988831,op:prd:00004547,ICON 25 EC,Pestisida Pengendalian Vektor Penyakit Pada Manusia,3,Lambda cyhalothrin,25,g/l
0609011988831,op:prd:00004547,ICON 25 EC,Pestisida Pengendalian Vektor Penyakit Pada Manusia,4,Lambda cyhalothrin,25,g/l
0609011988831,op:prd:00004547,ICON 25 EC,Pestisida Pengendalian Vektor Penyakit Pada Manusia,5,Lambda cyhalothrin,25,g/l
0609011988831,op:prd:00004547,ICON 25 EC,Pestisida Pengendalian Vektor Penyakit Pada Manusia,6,Lambda cyhalothrin,25,g/l
0609011988831,op:prd:00004547,ICON 25 EC,Pestisida Pengendalian Vektor Penyakit Pada Manusia,7,Lambda cyhalothrin,25,g/l
01030120175893,op:prd:00004548,CONVEY COMPLETE 10/300 SC,Herbisida,1,topramezon,10,g/l
01030120175893,op:prd:00004548,CONVEY COMPLETE 10/300 SC,Herbisida,2,atrazin,300,g/l
01030120124542,op:prd:00004549,ARCHER 20 WG,Herbisida,1,metil metsulfuron,20,%
01030120124542,op:prd:00004549,ARCHER 20 WG,Herbisida,2,metil metsulfuron,20,%
01030120124542,op:prd:00004549,ARCHER 20 WG,Herbisida,3,metil metsulfuron,20,%
01030120124542,op:prd:00004549,ARCHER 20 WG,Herbisida,4,metil metsulfuron,20,%
01010120165427,op:prd:00004550,DETOP 400 SL,Insektisida,1,Dimehipo,400,g/l
01020120155216,op:prd:00004551,BESTARTOP 125/200 SC,Fungisida,1,Azoksistrobin,200,g/l
01020120155216,op:prd:00004551,BESTARTOP 125/200 SC,Fungisida,2,Difenokonazol,125,g/l
01010120165485,op:prd:00004552,AVENGER PLUS 50 SC,Insektisida,1,Fipronil,50,g/l
01030120248487,op:prd:00004553,FORAMEZON 336 SC,Herbisida,1,Topramezon,336,g/l
032025626,op:prd:00004554,CARBOFURAN 98 TC,Insektisida,1,Karbofuran,98,%
0420251376,op:prd:00004555,CHOLECALCIFEROL 99 TC,Rodentisida,1,kolekalsiferol,99,%
06080120227434,op:prd:00004556,"MATTOX 0,068 MC",Pestisida Rumah Tangga,1,Meperfluthrin,0.068,%
06080120227434,op:prd:00004556,"MATTOX 0,068 MC",Pestisida Rumah Tangga,2,Meperfluthrin,0.068,%
0101011984723,op:prd:00004557,TREBON 95 EC,Insektisida,1,Etofenproks,95,g/l
0101011984723,op:prd:00004557,TREBON 95 EC,Insektisida,2,Etofenproks,95,g/l
0101011984723,op:prd:00004557,TREBON 95 EC,Insektisida,3,etofenproks,95,g/l
01030119971321,op:prd:00004558,GLITOP 480 SL,Herbisida,1,Isopropilamin Glifosate,480,g/l
01020120238061,op:prd:00004559,SIBIRU 80 WP,Fungisida,1,Mankozeb,80,%
01020120238061,op:prd:00004559,SIBIRU 80 WP,Fungisida,2,Mankozeb (Mancozeb),80,%
01020120238061,op:prd:00004559,SIBIRU 80 WP,Fungisida,3,Mankozeb,80,%
01010120227401,op:prd:00004560,EMASOL 30 EC,Insektisida,1,emamektin benzoat,30,g/l
01010120227401,op:prd:00004560,EMASOL 30 EC,Insektisida,2,emamektin benzoat,30,g/l
01010120134728,op:prd:00004561,TOTAL MAX 200 EC,Insektisida,1,Sipermetrin,100,g/l
01010120134728,op:prd:00004561,TOTAL MAX 200 EC,Insektisida,2,Imidakloprid,100,g/l
06120120259203,op:prd:00004562,FLOSAFE 0.005 RB,Rodentisida,1,flokumafen,0.005,%
01040120072943,op:prd:00004563,"GUELA 12,5 PA",Zat Pengatur Tumbuh Tanaman,1,Etefon,"12,5",%
01030120093482,op:prd:00004564,RALANG 480 SL,Herbisida,1,Isopropilamina glifosat,480,g/l
01030120259127,op:prd:00004565,SINATRUM 200 SL,Herbisida,1,amonium glufosinat,200,g/l
