nomor_pendaftaran,produk_id,merk_dagang,pemegang_pendaftaran,jenis_pupuk,bentuk_formula,urutan,parameter,parameter_kunci,nilai_teks,jenis_nilai,kualifier,nilai_min,nilai_maks,pengali,satuan,catatan
04.01.2023.490,op:prd:00012500,JABAT JAYA,MUNCUL BERKAH TANI,Dolomit,Butiran (Granular),2,Kalsium (CaO),kalsium (cao),"30,62 %",numerik,,30.62,30.62,,%,
04.01.2023.490,op:prd:00012500,JABAT JAYA,MUNCUL BERKAH TANI,Dolomit,Butiran (Granular),3,Kadar Al2O3 + Fe2O3,kadar al2o3 + fe2o3,"1,14 %",numerik,,1.14,1.14,,%,
04.01.2023.490,op:prd:00012500,JABAT JAYA,MUNCUL BERKAH TANI,Dolomit,Butiran (Granular),4,Kadar Air,kadar air,"0,05 %",numerik,,0.05,0.05,,%,
04.01.2023.490,op:prd:00012500,JABAT JAYA,MUNCUL BERKAH TANI,Dolomit,Butiran (Granular),5,Kadar Silikat (SiO2),kadar silikat (sio2),"0,31 %",numerik,,0.31,0.31,,%,
04.01.2023.490,op:prd:00012500,JABAT JAYA,MUNCUL BERKAH TANI,Dolomit,Butiran (Granular),6,Daya Netralisasi (CaCO3),daya netralisasi (caco3),"103,29 %",numerik,,103.29,103.29,,%,
04.01.2023.490,op:prd:00012500,JABAT JAYA,MUNCUL BERKAH TANI,Dolomit,Butiran (Granular),7,Kehalusan 25 mesh,kehalusan 25 mesh,100 %,numerik,,100,100,,%,
04.01.2023.490,op:prd:00012500,JABAT JAYA,MUNCUL BERKAH TANI,Dolomit,Butiran (Granular),8,Kehalusan 80 mesh,kehalusan 80 mesh,92 %,numerik,,92,92,,%,
01.02.2023.989,op:prd:00012501,CBAGROW,AGROTECH PESTICIDE INDUSTRY,Pupuk Hara Makro Majemuk,Cair (Liquid),1,N,n,11%,numerik,,11,11,,%,
01.02.2023.989,op:prd:00012501,CBAGROW,AGROTECH PESTICIDE INDUSTRY,Pupuk Hara Makro Majemuk,Cair (Liquid),2,P2O5,p2o5,8%,numerik,,8,8,,%,
01.02.2023.989,op:prd:00012501,CBAGROW,AGROTECH PESTICIDE INDUSTRY,Pupuk Hara Makro Majemuk,Cair (Liquid),3,K2O,k2o,6%,numerik,,6,6,,%,
01.03.2023.825,op:prd:00012502,SANTAGROW,SANTANI SEJAHTERA,,Tepung (Powder),1,K2O,k2o,50%,numerik,,50,50,,%,
01.03.2023.825,op:prd:00012502,SANTAGROW,SANTANI SEJAHTERA,,Tepung (Powder),2,S,s,18%,numerik,,18,18,,%,
01.03.2023.825,op:prd:00012502,SANTAGROW,SANTANI SEJAHTERA,,Tepung (Powder),3,Cl,cl,2%,numerik,,2,2,,%,
01.03.2023.825,op:prd:00012502,SANTAGROW,SANTANI SEJAHTERA,,Tepung (Powder),4,H2SO4,h2so4,"0,07%",numerik,,0.07,0.07,,%,
01.03.2023.825,op:prd:00012502,SANTAGROW,SANTANI SEJAHTERA,,Tepung (Powder),5,Kadar Air,kadar air,"0,65%",numerik,,0.65,0.65,,%,
04.03.2020.382,op:prd:00012503,Dolo Natural,UD. HARAPAN ABADI,Dolomit,Tepung (Powder),1,Magnesium (MgO),magnesium (mgo),"19,89 %",numerik,,19.89,19.89,,%,
04.03.2020.382,op:prd:00012503,Dolo Natural,UD. HARAPAN ABADI,Dolomit,Tepung (Powder),2,Kalsium (CaO),kalsium (cao),"32,53 %",numerik,,32.53,32.53,,%,
04.03.2020.382,op:prd:00012503,Dolo Natural,UD. HARAPAN ABADI,Dolomit,Tepung (Powder),3,Al2O3 + Fe2O3,al2o3 + fe2o3,"1,39 %",numerik,,1.39,1.39,,%,
04.03.2020.382,op:prd:00012503,Dolo Natural,UD. HARAPAN ABADI,Dolomit,Tepung (Powder),4,Silikat (SiO2),silikat (sio2),"0,51 %",numerik,,0.51,0.51,,%,
04.03.2020.382,op:prd:00012503,Dolo Natural,UD. HARAPAN ABADI,Dolomit,Tepung (Powder),5,Kadar Air,kadar air,"0,85 %",numerik,,0.85,0.85,,%,
04.03.2020.382,op:prd:00012503,Dolo Natural,UD. HARAPAN ABADI,Dolomit,Tepung (Powder),6,Netralisasi (setara CaCO3),netralisasi (setara caco3),"111,58 %",numerik,,111.58,111.58,,%,
04.03.2020.382,op:prd:00012503,Dolo Natural,UD. HARAPAN ABADI,Dolomit,Tepung (Powder),7,Kehalusan 25 Mesh,kehalusan 25 mesh,100 %,numerik,,100,100,,%,
04.03.2020.382,op:prd:00012503,Dolo Natural,UD. HARAPAN ABADI,Dolomit,Tepung (Powder),8,Kehalusan 80 Mesh,kehalusan 80 mesh,56 %,numerik,,56,56,,%,
01.01.2023.1000,op:prd:00012504,Mentari,PERMATA AGRO PERSADA,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,12%,numerik,,12,12,,%,
01.01.2023.1000,op:prd:00012504,Mentari,PERMATA AGRO PERSADA,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,12%,numerik,,12,12,,%,
01.01.2023.1000,op:prd:00012504,Mentari,PERMATA AGRO PERSADA,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,17%,numerik,,17,17,,%,
01.01.2023.1000,op:prd:00012504,Mentari,PERMATA AGRO PERSADA,Pupuk Hara Makro Majemuk,Butiran (Granular),4,MgO,mgo,2%,numerik,,2,2,,%,
01.01.2023.1000,op:prd:00012504,Mentari,PERMATA AGRO PERSADA,Pupuk Hara Makro Majemuk,Butiran (Granular),5,Kadar Air,kadar air,"2,28%",numerik,,2.28,2.28,,%,
02.08.2022.680,op:prd:00012505,Ghandi Organik,CV. GHANDI PUTRA,Pupuk Organik,Bentuk Lainnya,1,C-organik,c-organik,"23,74 %",numerik,,23.74,23.74,,%,
02.08.2022.680,op:prd:00012505,Ghandi Organik,CV. GHANDI PUTRA,Pupuk Organik,Bentuk Lainnya,2,C/N,c/n,"19,30",numerik,,19.3,19.3,,,
02.08.2022.680,op:prd:00012505,Ghandi Organik,CV. GHANDI PUTRA,Pupuk Organik,Bentuk Lainnya,3,N-total,n-total,"1,23 %",numerik,,1.23,1.23,,%,
02.08.2022.680,op:prd:00012505,Ghandi Organik,CV. GHANDI PUTRA,Pupuk Organik,Bentuk Lainnya,4,P2O5-total,p2o5-total,"2,71 %",numerik,,2.71,2.71,,%,
02.08.2022.680,op:prd:00012505,Ghandi Organik,CV. GHANDI PUTRA,Pupuk Organik,Bentuk Lainnya,5,K2O-total,k2o-total,"0,64 %",numerik,,0.64,0.64,,%,
02.08.2022.680,op:prd:00012505,Ghandi Organik,CV. GHANDI PUTRA,Pupuk Organik,Bentuk Lainnya,6,Fe-total,fe-total,"14951,27 ppm",numerik,,14951.27,14951.27,,ppm,
02.08.2022.680,op:prd:00012505,Ghandi Organik,CV. GHANDI PUTRA,Pupuk Organik,Bentuk Lainnya,7,Fe-tersedia,fe-tersedia,"61,46 ppm",numerik,,61.46,61.46,,ppm,
02.08.2022.680,op:prd:00012505,Ghandi Organik,CV. GHANDI PUTRA,Pupuk Organik,Bentuk Lainnya,8,Zn,zn,"218,98 ppm",numerik,,218.98,218.98,,ppm,
02.08.2022.680,op:prd:00012505,Ghandi Organik,CV. GHANDI PUTRA,Pupuk Organik,Bentuk Lainnya,9,Kadar Air,kadar air,"17,87 %",numerik,,17.87,17.87,,%,
02.08.2022.680,op:prd:00012505,Ghandi Organik,CV. GHANDI PUTRA,Pupuk Organik,Bentuk Lainnya,10,pH,ph,"7,71",numerik,,7.71,7.71,,,
04.03.2024.341,op:prd:00012506,DAUN SAWIT,PT. Multi Mas Chemindo,Dolomit,Tepung (Powder),1,Magnesium (MgO),magnesium (mgo),"19,50 %",numerik,,19.5,19.5,,%,
04.03.2024.341,op:prd:00012506,DAUN SAWIT,PT. Multi Mas Chemindo,Dolomit,Tepung (Powder),2,Kalsium (CaO),kalsium (cao),"31,50 %",numerik,,31.5,31.5,,%,
04.03.2024.341,op:prd:00012506,DAUN SAWIT,PT. Multi Mas Chemindo,Dolomit,Tepung (Powder),3,Al2O3 + Fe2O3,al2o3 + fe2o3,"0,58 %",numerik,,0.58,0.58,,%,
04.03.2024.341,op:prd:00012506,DAUN SAWIT,PT. Multi Mas Chemindo,Dolomit,Tepung (Powder),4,Silikat (SiO2),silikat (sio2),"1,02 %",numerik,,1.02,1.02,,%,
04.03.2024.341,op:prd:00012506,DAUN SAWIT,PT. Multi Mas Chemindo,Dolomit,Tepung (Powder),5,Kadar Air,kadar air,"0,16 %",numerik,,0.16,0.16,,%,
04.03.2024.341,op:prd:00012506,DAUN SAWIT,PT. Multi Mas Chemindo,Dolomit,Tepung (Powder),6,Netralisasi (setara CaCO3),netralisasi (setara caco3),"102,28 %",numerik,,102.28,102.28,,%,
04.03.2024.341,op:prd:00012506,DAUN SAWIT,PT. Multi Mas Chemindo,Dolomit,Tepung (Powder),7,Kehalusan 25 Mesh,kehalusan 25 mesh,100 %,numerik,,100,100,,%,
04.03.2024.341,op:prd:00012506,DAUN SAWIT,PT. Multi Mas Chemindo,Dolomit,Tepung (Powder),8,Kehalusan 80 Mesh,kehalusan 80 mesh,"97,41 %",numerik,,97.41,97.41,,%,
03.01.2023.798,op:prd:00012507,BIORATU,PABRIK GULA RAJAWALI I,Hayati Majemuk,Butiran (Granular),1,Azospirillum sp,azospirillum sp,"2,48 x 10^8 CFU/g",numerik,,2.48,2.48,100000000,CFU/g,
03.01.2023.798,op:prd:00012507,BIORATU,PABRIK GULA RAJAWALI I,Hayati Majemuk,Butiran (Granular),2,Azotobacter sp,azotobacter sp,"4,73 x 10^7 CFU/g",numerik,,4.73,4.73,10000000,CFU/g,
03.01.2023.798,op:prd:00012507,BIORATU,PABRIK GULA RAJAWALI I,Hayati Majemuk,Butiran (Granular),3,Bacillus sp,bacillus sp,"1,73 x 10^10 CFU/g",numerik,,1.73,1.73,10000000000,CFU/g,
03.01.2023.798,op:prd:00012507,BIORATU,PABRIK GULA RAJAWALI I,Hayati Majemuk,Butiran (Granular),4,Actinomycetes sp,actinomycetes sp,"6,24 x 10^6 CFU/g",numerik,,6.24,6.24,1000000,CFU/g,
02.02.2023.312,op:prd:00012508,javagreen,BUMI SUBUR SENTOSA,Pupuk Organik,Cair (Liquid),1,C-organik,c-organik,"12,40 %",numerik,,12.4,12.4,,%,
02.02.2023.312,op:prd:00012508,javagreen,BUMI SUBUR SENTOSA,Pupuk Organik,Cair (Liquid),2,N + P2O5 + K2O,n + p2o5 + k2o,"5,90 %",numerik,,5.9,5.9,,%,
02.02.2023.312,op:prd:00012508,javagreen,BUMI SUBUR SENTOSA,Pupuk Organik,Cair (Liquid),3,N-organik,n-organik,"0,58 %",numerik,,0.58,0.58,,%,
02.02.2023.312,op:prd:00012508,javagreen,BUMI SUBUR SENTOSA,Pupuk Organik,Cair (Liquid),4,pH,ph,"4,64",numerik,,4.64,4.64,,,
02.02.2023.312,op:prd:00012508,javagreen,BUMI SUBUR SENTOSA,Pupuk Organik,Cair (Liquid),5,Fe-total,fe-total,"220,67 ppm",numerik,,220.67,220.67,,ppm,
02.02.2023.312,op:prd:00012508,javagreen,BUMI SUBUR SENTOSA,Pupuk Organik,Cair (Liquid),6,Zn-total,zn-total,"33,44 ppm",numerik,,33.44,33.44,,ppm,
02.02.2023.312,op:prd:00012508,javagreen,BUMI SUBUR SENTOSA,Pupuk Organik,Cair (Liquid),7,Mo-total,mo-total,"7,72 ppm",numerik,,7.72,7.72,,ppm,
03.03.2022.390,op:prd:00012509,TANISOY,PT. CEVE SINAR ARAS,Hayati Majemuk,Tepung (Powder),1,Azotobacter sp,azotobacter sp,"1,73 x 10^7 CFU/g",numerik,,1.73,1.73,10000000,CFU/g,
03.03.2022.390,op:prd:00012509,TANISOY,PT. CEVE SINAR ARAS,Hayati Majemuk,Tepung (Powder),2,Bacillus sp,bacillus sp,"6,00 x 10^8 CFU/g",numerik,,6,6,100000000,CFU/g,
03.03.2022.390,op:prd:00012509,TANISOY,PT. CEVE SINAR ARAS,Hayati Majemuk,Tepung (Powder),3,Bradyrhizobium sp,bradyrhizobium sp,"2,50 x 10^7 CFU/g",numerik,,2.5,2.5,10000000,CFU/g,
03.03.2022.390,op:prd:00012509,TANISOY,PT. CEVE SINAR ARAS,Hayati Majemuk,Tepung (Powder),4,Pseudomonas sp,pseudomonas sp,"1,20 x 10^9 CFU/g",numerik,,1.2,1.2,1000000000,CFU/g,
03.03.2022.390,op:prd:00012509,TANISOY,PT. CEVE SINAR ARAS,Hayati Majemuk,Tepung (Powder),5,Aspergillus sp,aspergillus sp,"1,00 x 10^6 CFU/g",numerik,,1,1,1000000,CFU/g,
01.01.2023.800,op:prd:00012510,zamrud VC,CV. Varia Chemika,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,18%,numerik,,18,18,,%,
01.01.2023.800,op:prd:00012510,zamrud VC,CV. Varia Chemika,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,6%,numerik,,6,6,,%,
01.01.2023.800,op:prd:00012510,zamrud VC,CV. Varia Chemika,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,28%,numerik,,28,28,,%,
01.01.2023.800,op:prd:00012510,zamrud VC,CV. Varia Chemika,Pupuk Hara Makro Majemuk,Butiran (Granular),4,MgO,mgo,1%,numerik,,1,1,,%,
01.01.2023.800,op:prd:00012510,zamrud VC,CV. Varia Chemika,Pupuk Hara Makro Majemuk,Butiran (Granular),5,Kadar air,kadar air,"0,71%",numerik,,0.71,0.71,,%,
01.01.2026.420,op:prd:00012511,BLESS,ANUGERAH MUSTIKA OSTINDO,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,12%,numerik,,12,12,,%,
01.01.2026.420,op:prd:00012511,BLESS,ANUGERAH MUSTIKA OSTINDO,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,6%,numerik,,6,6,,%,
01.01.2026.420,op:prd:00012511,BLESS,ANUGERAH MUSTIKA OSTINDO,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,22%,numerik,,22,22,,%,
01.01.2026.420,op:prd:00012511,BLESS,ANUGERAH MUSTIKA OSTINDO,Pupuk Hara Makro Majemuk,Butiran (Granular),4,Kadar air,kadar air,"2,97%",numerik,,2.97,2.97,,%,
03.03.2025.206,op:prd:00012512,MYTRICO,PT.MYCO AGRO LESTARI,Hayati Tunggal,Tepung (Powder),1,Trichoderma sp,trichoderma sp,"1,00 x 10^6 CFU/g",numerik,,1,1,1000000,CFU/g,
01.02.2022.673,op:prd:00012513,GREEN PANTAS,UD Primagro,Pupuk Hara Makro Majemuk,Cair (Liquid),1,N,n,"6,2 %",numerik,,6.2,6.2,,%,
01.02.2022.673,op:prd:00012513,GREEN PANTAS,UD Primagro,Pupuk Hara Makro Majemuk,Cair (Liquid),2,K2O,k2o,"4,8 %",numerik,,4.8,4.8,,%,
01.01.2020.660,op:prd:00012514,KANCIL EMAS,PT. SANLEX MALINDO,,Butiran (Granular),1,K2O,k2o,60 %,numerik,,60,60,,%,
01.01.2020.660,op:prd:00012514,KANCIL EMAS,PT. SANLEX MALINDO,,Butiran (Granular),2,Kadar AIr,kadar air,"0,12 %",numerik,,0.12,0.12,,%,
01.01.2023.1570,op:prd:00012515,BUMI ANDALAN,PT.GEMILANG ANDALAN PRATAMA,Pupuk Diamonium Fosfat (DAP) {(NH4)2HPO4},Butiran (Granular),1,N,n,18%,numerik,,18,18,,%,
01.01.2023.1570,op:prd:00012515,BUMI ANDALAN,PT.GEMILANG ANDALAN PRATAMA,Pupuk Diamonium Fosfat (DAP) {(NH4)2HPO4},Butiran (Granular),2,P2O5,p2o5,48%,numerik,,48,48,,%,
01.01.2023.1570,op:prd:00012515,BUMI ANDALAN,PT.GEMILANG ANDALAN PRATAMA,Pupuk Diamonium Fosfat (DAP) {(NH4)2HPO4},Butiran (Granular),3,"Butiran lolos ayakan 5 US Mesh, tidak lolos ayakan 10 US Mesh","butiran lolos ayakan 5 us mesh, tidak lolos ayakan 10 us mesh",82%,numerik,,82,82,,%,
01.01.2023.1570,op:prd:00012515,BUMI ANDALAN,PT.GEMILANG ANDALAN PRATAMA,Pupuk Diamonium Fosfat (DAP) {(NH4)2HPO4},Butiran (Granular),4,Kadar air,kadar air,"1,95%",numerik,,1.95,1.95,,%,
01.03.2024.1028,op:prd:00012516,LOONGZOU,SASCO INDONESIA,Pupuk Fosfat Alam Untuk Pertanian,Tepung (Powder),1,P2O5 Total,p2o5 total,24%,numerik,,24,24,,%,
01.03.2024.1028,op:prd:00012516,LOONGZOU,SASCO INDONESIA,Pupuk Fosfat Alam Untuk Pertanian,Tepung (Powder),2,P2O5 Larut dalam asam sitrat 2%,p2o5 larut dalam asam sitrat 2%,14%,numerik,,14,14,,%,
01.03.2024.1028,op:prd:00012516,LOONGZOU,SASCO INDONESIA,Pupuk Fosfat Alam Untuk Pertanian,Tepung (Powder),3,Kehalusan lolos 80 mesh Tyler,kehalusan lolos 80 mesh tyler,58%,numerik,,58,58,,%,
01.03.2024.1028,op:prd:00012516,LOONGZOU,SASCO INDONESIA,Pupuk Fosfat Alam Untuk Pertanian,Tepung (Powder),4,Kehalusan lolos 25 mesh Tyler,kehalusan lolos 25 mesh tyler,81%,numerik,,81,81,,%,
01.03.2024.1028,op:prd:00012516,LOONGZOU,SASCO INDONESIA,Pupuk Fosfat Alam Untuk Pertanian,Tepung (Powder),5,Kadar air,kadar air,"3,30%",numerik,,3.3,3.3,,%,
01.08.2024.1200,op:prd:00012517,SEMESTA,PT. SEMESTA JAYA ABADI,Pupuk Kalium Klorida (KCl),Bentuk Lainnya,1,K2O,k2o,60%,numerik,,60,60,,%,
01.08.2024.1200,op:prd:00012517,SEMESTA,PT. SEMESTA JAYA ABADI,Pupuk Kalium Klorida (KCl),Bentuk Lainnya,2,Kadar Air,kadar air,"0,34%",numerik,,0.34,0.34,,%,
02.02.2023.1169,op:prd:00012518,ZAQ INDONESIA,ZAQ INDONESIA,Pupuk Organik,Cair (Liquid),1,C-organik,c-organik,"15,05 %",numerik,,15.05,15.05,,%,
02.02.2023.1169,op:prd:00012518,ZAQ INDONESIA,ZAQ INDONESIA,Pupuk Organik,Cair (Liquid),2,N + P2O5 + K2O,n + p2o5 + k2o,"4,29 %",numerik,,4.29,4.29,,%,
02.02.2023.1169,op:prd:00012518,ZAQ INDONESIA,ZAQ INDONESIA,Pupuk Organik,Cair (Liquid),3,N-organik,n-organik,"4,12 %",numerik,,4.12,4.12,,%,
02.02.2023.1169,op:prd:00012518,ZAQ INDONESIA,ZAQ INDONESIA,Pupuk Organik,Cair (Liquid),4,pH,ph,"5,69",numerik,,5.69,5.69,,,
02.02.2023.1169,op:prd:00012518,ZAQ INDONESIA,ZAQ INDONESIA,Pupuk Organik,Cair (Liquid),5,Fe-total,fe-total,121 ppm,numerik,,121,121,,ppm,
02.02.2023.1169,op:prd:00012518,ZAQ INDONESIA,ZAQ INDONESIA,Pupuk Organik,Cair (Liquid),6,Mn-total,mn-total,"56,04 ppm",numerik,,56.04,56.04,,ppm,
02.02.2023.1169,op:prd:00012518,ZAQ INDONESIA,ZAQ INDONESIA,Pupuk Organik,Cair (Liquid),7,Zn-total,zn-total,"89,71 ppm",numerik,,89.71,89.71,,ppm,
01.02.2023.700,op:prd:00012519,Amiboost,CHEIL JEDANG INDONESIA,Pupuk Hara Makro Majemuk,Cair (Liquid),1,N,n,"6,47%",numerik,,6.47,6.47,,%,
01.02.2023.700,op:prd:00012519,Amiboost,CHEIL JEDANG INDONESIA,Pupuk Hara Makro Majemuk,Cair (Liquid),2,P2O5,p2o5,"10,93%",numerik,,10.93,10.93,,%,
01.02.2023.700,op:prd:00012519,Amiboost,CHEIL JEDANG INDONESIA,Pupuk Hara Makro Majemuk,Cair (Liquid),3,K2O5,k2o5,"5,41%",numerik,,5.41,5.41,,%,
01.08.2023.1591,op:prd:00012520,NEO-KRISTALON PAK TANI,SAPROTAN UTAMA,Pupuk Hara Makro Majemuk,Bentuk Lainnya,1,N,n,15 %,numerik,,15,15,,%,
01.08.2023.1591,op:prd:00012520,NEO-KRISTALON PAK TANI,SAPROTAN UTAMA,Pupuk Hara Makro Majemuk,Bentuk Lainnya,2,P2O5,p2o5,30 %,numerik,,30,30,,%,
01.08.2023.1591,op:prd:00012520,NEO-KRISTALON PAK TANI,SAPROTAN UTAMA,Pupuk Hara Makro Majemuk,Bentuk Lainnya,3,K2O,k2o,15 %,numerik,,15,15,,%,
01.08.2023.1591,op:prd:00012520,NEO-KRISTALON PAK TANI,SAPROTAN UTAMA,Pupuk Hara Makro Majemuk,Bentuk Lainnya,4,Fe,fe,"0,15 %",numerik,,0.15,0.15,,%,
01.08.2023.1591,op:prd:00012520,NEO-KRISTALON PAK TANI,SAPROTAN UTAMA,Pupuk Hara Makro Majemuk,Bentuk Lainnya,5,Zn,zn,"0,06 %",numerik,,0.06,0.06,,%,
01.08.2023.1591,op:prd:00012520,NEO-KRISTALON PAK TANI,SAPROTAN UTAMA,Pupuk Hara Makro Majemuk,Bentuk Lainnya,6,Mg,mg,"2,55 %",numerik,,2.55,2.55,,%,
01.08.2023.1591,op:prd:00012520,NEO-KRISTALON PAK TANI,SAPROTAN UTAMA,Pupuk Hara Makro Majemuk,Bentuk Lainnya,7,Mn,mn,"0,15 %",numerik,,0.15,0.15,,%,
01.08.2023.1591,op:prd:00012520,NEO-KRISTALON PAK TANI,SAPROTAN UTAMA,Pupuk Hara Makro Majemuk,Bentuk Lainnya,8,Cu,cu,"< 0,06 %",numerik,<,0.06,0.06,,%,
01.08.2023.1591,op:prd:00012520,NEO-KRISTALON PAK TANI,SAPROTAN UTAMA,Pupuk Hara Makro Majemuk,Bentuk Lainnya,9,Kadar Air,kadar air,1 %,numerik,,1,1,,%,
01.01.2023.1448,op:prd:00012521,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,15%,numerik,,15,15,,%,
01.01.2023.1448,op:prd:00012521,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,15%,numerik,,15,15,,%,
01.01.2023.1448,op:prd:00012521,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,6%,numerik,,6,6,,%,
01.01.2023.1448,op:prd:00012521,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),4,MgO,mgo,4%,numerik,,4,4,,%,
01.01.2023.1448,op:prd:00012521,KEBOMAS,PETROKIMIA GRESIK,Pupuk Hara Makro Majemuk,Butiran (Granular),5,Kadar air,kadar air,"0,6%",numerik,,0.6,0.6,,%,
01.01.2024.228,op:prd:00012522,POSTANI,CAHAYA ABADI,Pupuk Hara Makro Majemuk,Butiran (Granular),1,N,n,15 %,numerik,,15,15,,%,
01.01.2024.228,op:prd:00012522,POSTANI,CAHAYA ABADI,Pupuk Hara Makro Majemuk,Butiran (Granular),2,P2O5,p2o5,15 %,numerik,,15,15,,%,
01.01.2024.228,op:prd:00012522,POSTANI,CAHAYA ABADI,Pupuk Hara Makro Majemuk,Butiran (Granular),3,K2O,k2o,15 %,numerik,,15,15,,%,
01.01.2024.228,op:prd:00012522,POSTANI,CAHAYA ABADI,Pupuk Hara Makro Majemuk,Butiran (Granular),4,Kadar Air,kadar air,"0,37 %",numerik,,0.37,0.37,,%,
01.02.2026.51,op:prd:00012523,WINSOIL,DWIAGRI MAKMUR INTERTRADE,Pupuk Hara Makro Majemuk,Cair (Liquid),1,N,n,13%,numerik,,13,13,,%,
01.02.2026.51,op:prd:00012523,WINSOIL,DWIAGRI MAKMUR INTERTRADE,Pupuk Hara Makro Majemuk,Cair (Liquid),2,P2O5,p2o5,13%,numerik,,13,13,,%,
01.02.2026.51,op:prd:00012523,WINSOIL,DWIAGRI MAKMUR INTERTRADE,Pupuk Hara Makro Majemuk,Cair (Liquid),3,K2O,k2o,13%,numerik,,13,13,,%,
03.03.2025.277,op:prd:00012524,RhizomaX,WISH INDONESIA,Hayati Majemuk,Tepung (Powder),1,Bacillus sp,bacillus sp,"4,40 x 10^9 CFU/g",numerik,,4.4,4.4,1000000000,CFU/g,
03.03.2025.277,op:prd:00012524,RhizomaX,WISH INDONESIA,Hayati Majemuk,Tepung (Powder),2,Pseudomonas sp,pseudomonas sp,"7,40 x 10^9 CFU/g",numerik,,7.4,7.4,1000000000,CFU/g,
01.08.2022.1350,op:prd:00012525,AFSHEEN FERTILIZER,NICO MANDIRI SEJAHTERA,Pupuk Hara Makro Majemuk,Bentuk Lainnya,1,N,n,20%,numerik,,20,20,,%,
01.08.2022.1350,op:prd:00012525,AFSHEEN FERTILIZER,NICO MANDIRI SEJAHTERA,Pupuk Hara Makro Majemuk,Bentuk Lainnya,2,K2O,k2o,10%,numerik,,10,10,,%,
01.08.2022.1350,op:prd:00012525,AFSHEEN FERTILIZER,NICO MANDIRI SEJAHTERA,Pupuk Hara Makro Majemuk,Bentuk Lainnya,3,Kadar air,kadar air,"0,47%",numerik,,0.47,0.47,,%,
01.02.2021.948,op:prd:00012526,FORTANNA,UD Primagro,Pupuk Hara Makro Majemuk,Cair (Liquid),1,N,n,"4,7 %",numerik,,4.7,4.7,,%,
01.02.2021.948,op:prd:00012526,FORTANNA,UD Primagro,Pupuk Hara Makro Majemuk,Cair (Liquid),2,P2O5,p2o5,"2,4%",numerik,,2.4,2.4,,%,
01.02.2021.948,op:prd:00012526,FORTANNA,UD Primagro,Pupuk Hara Makro Majemuk,Cair (Liquid),3,K2O,k2o,"5,3%",numerik,,5.3,5.3,,%,
01.02.2026.368,op:prd:00012527,AFI Grow,AGRO FARMERY INDONESIA,Pupuk Hara Makro Majemuk,Cair (Liquid),1,N,n,"15,06%",numerik,,15.06,15.06,,%,
01.02.2026.368,op:prd:00012527,AFI Grow,AGRO FARMERY INDONESIA,Pupuk Hara Makro Majemuk,Cair (Liquid),2,P2O5,p2o5,"7,87%",numerik,,7.87,7.87,,%,
01.02.2026.368,op:prd:00012527,AFI Grow,AGRO FARMERY INDONESIA,Pupuk Hara Makro Majemuk,Cair (Liquid),3,K2O,k2o,"2,35%",numerik,,2.35,2.35,,%,
03.02.2023.1032,op:prd:00012528,DONGKEL SEMI,SURYA SEMI SENTOSA,Hayati Majemuk,Cair (Liquid),1,Azotobacter sp,azotobacter sp,"5,1 x 10^7 CFU/ml",numerik,,5.1,5.1,10000000,CFU/ml,
03.02.2023.1032,op:prd:00012528,DONGKEL SEMI,SURYA SEMI SENTOSA,Hayati Majemuk,Cair (Liquid),2,Bacillus sp,bacillus sp,"4,4 x 10^7 CFU/ml",numerik,,4.4,4.4,10000000,CFU/ml,
03.02.2023.1032,op:prd:00012528,DONGKEL SEMI,SURYA SEMI SENTOSA,Hayati Majemuk,Cair (Liquid),3,Streptomyces sp,streptomyces sp,"1,5 x 10^7 CFU/ml",numerik,,1.5,1.5,10000000,CFU/ml,
03.02.2023.1032,op:prd:00012528,DONGKEL SEMI,SURYA SEMI SENTOSA,Hayati Majemuk,Cair (Liquid),4,Trichoderma sp,trichoderma sp,"3,2 x 10^6 CFU/ml",numerik,,3.2,3.2,1000000,CFU/ml,
03.02.2026.305,op:prd:00012529,BIO CBA GROW,CENTA BRASINDO ABADI CHEMICAL INDUSTRY,Pupuk Hayati Majemuk,Cair (Liquid),1,Bacillus sp,bacillus sp,"1,00 x 10^8 CFU/ml",numerik,,1,1,100000000,CFU/ml,
