nomor_pendaftaran,produk_id,nama_produk,jenis_pestisida,bidang_penggunaan,komoditas_label,komoditas_id,opt_label,opt_nama_ilmiah,opt_id,dosis_teks,dosis_min,dosis_maks,dosis_satuan,satuan_kolom,dosis_asal,baris_asal,catatan_baris
0510011984705,op:prd:00004118,QUICKPHOS 56 T*,Fumigan,,Beras di penyimpanan,op:cmd:00001023,hama gudang,Sitophilus zeamais,op:pst:00001162,2 tablet/ton beras,2,2,tablet/ton beras,-,kolom,utama,
0510011984705,op:prd:00004118,QUICKPHOS 56 T*,Fumigan,,Beras di penyimpanan,op:cmd:00001023,hama gudang,Rhyzoperta dominica,op:pst:00001183,2 tablet/ton beras,2,2,tablet/ton beras,-,kolom,utama,
01030120175780,op:prd:00004119,PAPANDAYAN 486 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,"Paspalum conjugatum 1,5 - 2 l/ha",op:pst:00001003,1.5 - 2,1.5,2,l/ha,l/ha,kolom,utama,
01030120175780,op:prd:00004119,PAPANDAYAN 486 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,"Ischaemum timorense 1,5 - 2 l/ha",op:pst:00001012,1.5 - 2,1.5,2,l/ha,l/ha,kolom,utama,
01030120175780,op:prd:00004119,PAPANDAYAN 486 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,"Chromolaena odorata 1,5 - 2 l/ha",op:pst:00001020,1.5 - 2,1.5,2,l/ha,l/ha,kolom,utama,
01030120175780,op:prd:00004119,PAPANDAYAN 486 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,"Borreria alata 1,5 - 2 l/ha",op:pst:00001001,1.5 - 2,1.5,2,l/ha,l/ha,kolom,utama,
01030120175780,op:prd:00004119,PAPANDAYAN 486 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,"Clidemia hirta 1,5 - 2 l/ha",op:pst:00001017,1.5 - 2,1.5,2,l/ha,l/ha,kolom,utama,
01030120175780,op:prd:00004119,PAPANDAYAN 486 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,"Mikania micrantha 1,5 - 2 l/ha",op:pst:00001005,1.5 - 2,1.5,2,l/ha,l/ha,kolom,utama,
01020120248686,op:prd:00004120,PROZEB 80 WP,Fungisida,Pengelola Tanaman,Cabai merah,op:cmd:00001033,penyakit bercak daun,Cercospora capsici,op:pst:00001049,2,2,2,g/l,g/l,kolom,utama,
01030120186187,op:prd:00004121,GRIMASON PLUS 200/5 SL*,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Eleusine indica,op:pst:00001013,1 - 2,1,2,l/ha,l/ha,kolom,utama,
01030120186187,op:prd:00004121,GRIMASON PLUS 200/5 SL*,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Digitaria adscendens,op:pst:00001068,1 - 2 l/ha,1,2,l/ha,-,kurung-latin,utama,
01030120186187,op:prd:00004121,GRIMASON PLUS 200/5 SL*,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma golongan rumput,Echinochloa colona,op:pst:00001070,1 - 2 l/ha,1,2,l/ha,-,kurung-latin,utama,
01030120186187,op:prd:00004121,GRIMASON PLUS 200/5 SL*,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Cleome rutidosperma,op:pst:00001026,1 - 2,1,2,l/ha,l/ha,kolom,utama,
01030120186187,op:prd:00004121,GRIMASON PLUS 200/5 SL*,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,1 - 2 l/ha,1,2,l/ha,-,kurung-latin,utama,
01030120186187,op:prd:00004121,GRIMASON PLUS 200/5 SL*,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Borreria latifolia,op:pst:00001115,1 - 2 l/ha,1,2,l/ha,-,kurung-latin,utama,
01030120186187,op:prd:00004121,GRIMASON PLUS 200/5 SL*,Herbisida,,Kelapa sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Borreria alata,op:pst:00001001,1 - 2 l/ha,1,2,l/ha,-,kurung-latin,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,"Karet (TBM) (1,5 - 3 l/ha)",op:cmd:00001464,gulma golongan rumput,Paspalum conjugatum,op:pst:00001003,1.5-3,1.5,3,l/ha,l/ha,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,"Karet (TBM) (1,5 - 3 l/ha)",op:cmd:00001464,gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,1.5-3,1.5,3,l/ha,l/ha,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,"Karet (TBM) (1,5 - 3 l/ha)",op:cmd:00001464,gulma berdaun lebar,Calopogonium mucunoides,op:pst:00001060,1.5-3,1.5,3,l/ha,l/ha,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,"Karet (TBM) (1,5 - 3 l/ha)",op:cmd:00001464,gulma berdaun lebar,Borreria spp,op:pst:00001461,1.5-3,1.5,3,l/ha,l/ha,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,"Karet (TBM) (1,5 - 3 l/ha)",op:cmd:00001464,gulma berdaun lebar,Calopogoium caeruleum,op:pst:00001576,1.5-3,1.5,3,l/ha,l/ha,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,"Karet (TBM) (1,5 - 3 l/ha)",op:cmd:00001464,gulma berdaun lebar,Centrosema pubescens,op:pst:00001235,1.5-3,1.5,3,l/ha,l/ha,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,"Karet (TBM) (1,5 - 3 l/ha)",op:cmd:00001464,gulma berdaun lebar,Synedrella nodiflora,op:pst:00001004,1.5-3,1.5,3,l/ha,l/ha,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,"Budidaya Padi Sawah Tapin (Tanam Pindah) (2,5 - 3 l/ha)",op:cmd:00001016,gulma golongan rumput,Echinocloa crus-galli,op:pst:00001031,2.5-3,2.5,3,l/ha,l/ha,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,"Budidaya Padi Sawah Tapin (Tanam Pindah) (2,5 - 3 l/ha)",op:cmd:00001016,gulma berdaun lebar,Monochoria vaginalis,op:pst:00001015,2.5-3,2.5,3,l/ha,l/ha,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,"Budidaya Padi Sawah Tapin (Tanam Pindah) (2,5 - 3 l/ha)",op:cmd:00001016,"Teki (2,5 - 3 l/ha)",Fimbristylis milicea,op:pst:00001024,2.5-3,2.5,3,l/ha,l/ha,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,"Budidaya Padi Sawah Tapin (Tanam Pindah) (2,5 - 3 l/ha)",op:cmd:00001016,"Teki (2,5 - 3 l/ha)",Cyperus difformis,op:pst:00001046,2.5-3,2.5,3,l/ha,l/ha,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,Teh (TBM),op:cmd:00001014,gulma golongan rumput (3 l/ha),Axonopus compressus,op:pst:00001006,3,3,3,l/ha,l/ha,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,Teh (TBM),op:cmd:00001014,gulma berdaun lebar (2 - 3 l/ha),Synedrella nodiflora,op:pst:00001004,2-3,2,3,,,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,Teh (TBM),op:cmd:00001014,gulma berdaun lebar (2 - 3 l/ha),Borreria spp.,op:pst:00001461,2-3,2,3,,,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,Teh (TBM),op:cmd:00001014,gulma berdaun lebar (2 - 3 l/ha),Commelina diffusa,op:pst:00001090,2-3,2,3,,,kolom,utama,
01030120052257,op:prd:00004122,DAMIN 875 SL,Herbisida,,Teh (TBM),op:cmd:00001014,gulma berdaun lebar (2 - 3 l/ha),Ageratum conyzoides,op:pst:00001000,2-3,2,3,,,kolom,utama,
01030120072750,op:prd:00004123,FUSILADE FORTE 150 EC,Herbisida,,Karet,op:cmd:00001464,Gulma Golongan Rumput,Ottochloa nodosa,op:pst:00001002,1.5 - 3,1.5,3,l/ha,l/ha,kolom,utama,
01010120269649,op:prd:00004124,SAE-MEK 75 EC,Insektisida,Pengelola Tanaman,Jagung,op:cmd:00001002,penggerek tongkol,Helicoverpa armigera,op:pst:00001038,1,1,1,ml/l,ml/l,kolom,utama,
01010120114191,op:prd:00004125,WINYARD 70 WP,Insektisida,,Padi sawah,op:cmd:00000006,Wereng coklat,Nilavarpata lugens,op:pst:00001009,"1,5",1.5,1.5,g/l,g/l,kolom,utama,
01030120206848,op:prd:00004126,NARABAS 550/50 SC,Herbisida,,Budidaya jagung,op:cmd:00001002,gulma golongan rumput,Cynodon dactylon,op:pst:00001034,2 - 3,2,3,l/ha,l/ha,kolom,utama,
01030120206848,op:prd:00004126,NARABAS 550/50 SC,Herbisida,,Budidaya jagung,op:cmd:00001002,gulma golongan rumput,Digitaria sp.,op:pst:00001106,2 - 3,2,3,l/ha,l/ha,kolom,utama,
01030120206848,op:prd:00004126,NARABAS 550/50 SC,Herbisida,,Budidaya jagung,op:cmd:00001002,gulma golongan rumput,Eleusine indica,op:pst:00001013,"2,5 - 3",2.5,3,l/ha,l/ha,kolom,utama,
01030120206848,op:prd:00004126,NARABAS 550/50 SC,Herbisida,,Budidaya jagung,op:cmd:00001002,gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,2 - 3,2,3,l/ha,l/ha,kolom,utama,
01030120206848,op:prd:00004126,NARABAS 550/50 SC,Herbisida,,Budidaya jagung,op:cmd:00001002,gulma berdaun lebar,Borreria alata,op:pst:00001001,2 - 3,2,3,l/ha,l/ha,kolom,utama,
01030120206848,op:prd:00004126,NARABAS 550/50 SC,Herbisida,,Budidaya jagung,op:cmd:00001002,gulma berdaun lebar,Richardia brasiliensis,op:pst:00001027,2 - 3,2,3,l/ha,l/ha,kolom,utama,
01010120072687,op:prd:00004127,SIDATAN 410 SL,Insektisida,,Padi,op:cmd:00000006,penggerek batang,Scirpophaga incertulas,op:pst:00001023,1,1,1,ml/l,ml/l,kolom,utama,
01010120072687,op:prd:00004127,SIDATAN 410 SL,Insektisida,,Padi,op:cmd:00000006,Wereng batang coklat,Nilaparvata lugens,op:pst:00001009,1,1,1,ml/l,ml/l,kolom,utama,
01010120072687,op:prd:00004127,SIDATAN 410 SL,Insektisida,,Padi,op:cmd:00000006,Wereng Punggung Putih,Sogatella furcifera,op:pst:00001205,1,1,1,ml/l,ml/l,kolom,utama,
01010120072687,op:prd:00004127,SIDATAN 410 SL,Insektisida,,Padi,op:cmd:00000006,Belalang,Valanga nigricornis,op:pst:00001462,0.75,0.75,0.75,ml/l,ml/l,kolom,utama,
01010120072687,op:prd:00004127,SIDATAN 410 SL,Insektisida,,Padi,op:cmd:00000006,Walang sangit,Leptocorisa oratorius,op:pst:00001093,0.75,0.75,0.75,ml/l,ml/l,kolom,utama,
01030120185948,op:prd:00004128,ECHO 36 WP,Herbisida,,Padi sawah:,op:cmd:00000006,teki,Fimbristylis miliacea,op:pst:00001024,"1 - 1,5 kg/ha",1,1.5,kg/ha,,kurung-latin,utama,
01030120185948,op:prd:00004128,ECHO 36 WP,Herbisida,,Padi sawah:,op:cmd:00000006,teki,Fimbristylis miliacea,op:pst:00001024,"(1 - 1,5 kg/ha)",1,1.5,kg/ha,,kolom,utama,
01030120185948,op:prd:00004128,ECHO 36 WP,Herbisida,,Padi sawah:,op:cmd:00000006,gulma golongan rumput,Echinochloa crus-galli,op:pst:00001031,"(1 - 1,5 kg/ha)",1,1.5,kg/ha,,kolom,utama,
01030120185948,op:prd:00004128,ECHO 36 WP,Herbisida,,Padi sawah:,op:cmd:00000006,gulma berdaun lebar,Marsilea crenata,op:pst:00001036,"(1 - 1,5 kg/ha)",1,1.5,kg/ha,,kolom,utama,
01030120185948,op:prd:00004128,ECHO 36 WP,Herbisida,,Padi sawah:,op:cmd:00000006,gulma berdaun lebar,Monochoria vaginalis,op:pst:00001015,"(1 - 1,5 kg/ha)",1,1.5,kg/ha,,kolom,utama,
01020120031892,op:prd:00004129,BAZOKA 80 WP,Fungisida,,Kentang,op:cmd:00001008,Penyakit busuk daun,Phytophthora infestans,op:pst:00001010,3,3,3,g/l,g/l,kolom,utama,
01020120031892,op:prd:00004129,BAZOKA 80 WP,Fungisida,,Cabai merah,op:cmd:00001033,Penyakit bercak daun,Cercospora capsici,op:pst:00001049,"1,25",1.25,1.25,g/l,g/l,kolom,utama,
01020120031892,op:prd:00004129,BAZOKA 80 WP,Fungisida,,Bawang merah,op:cmd:00000004,Penyakit bercak daun,Alternaria porri,op:pst:00001022,4,4,4,g/l,g/l,kolom,utama,
01020120031892,op:prd:00004129,BAZOKA 80 WP,Fungisida,,Kakao,op:cmd:00001010,Penyakit busuk buah,Phytophthora palmivora,op:pst:00001097,"1,25",1.25,1.25,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun sempit,Digitaria adscendens,op:pst:00001068,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun sempit,Paspalum conjugatum,op:pst:00001003,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun sempit,Otokloa nodosa,op:pst:00001938,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun sempit,Eleusine indica,op:pst:00001013,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun sempit,Ischaemum timorense,op:pst:00001012,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun sempit,Btachiaria mutica,op:pst:00001050,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun sempit,Cynodon dactylon,op:pst:00001034,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun sempit,Panicum repens,op:pst:00001079,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun sempit,Axonopus copressus,op:pst:00001006,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun lebar,Micania micrantha,op:pst:00001005,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun lebar,Ageratum conyzoldes,op:pst:00001000,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun lebar,Chromolsena odorata,op:pst:00001020,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun lebar,Clidemia hirta,op:pst:00001017,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun lebar,Borreria alata,op:pst:00001001,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun lebar,Synedrella nodiflora,op:pst:00001004,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun lebar,Borreria laevis,op:pst:00001234,2-4,2,4,g/l,g/l,kolom,utama,
01030120227373,op:prd:00004130,YUTAQUAT 138 SL,Herbisida,Pengelola Tanaman,Tanaman Karet,op:cmd:00001057,Gulma berdaun lebar,Diodia sarmentosa Euphorbia hirta,op:pst:00001087,2-4,2,4,g/l,g/l,kolom,utama,
01030120124503,op:prd:00004131,PROMOLLY 20 WG,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,75 - 150,75,150,g/ha,g/ha,kolom,utama,
01030120124503,op:prd:00004131,PROMOLLY 20 WG,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Borreria alata,op:pst:00001001,75 - 150,75,150,g/ha,g/ha,kolom,utama,
01030120124503,op:prd:00004131,PROMOLLY 20 WG,Herbisida,,Kelapa Sawit (TBM),op:cmd:00001000,Gulma berdaun lebar,Mikania micrantha,op:pst:00001005,75 - 150,75,150,g/ha,g/ha,kolom,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,teki,Cyperus rotundus,op:pst:00001039,"1,875 - 2,5",1.875,2.5,l/ha,l/ha,kolom,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,teki,Cyperus iria,op:pst:00001016,"1,875 - 2,5 l/ha",1.875,2.5,l/ha,-,kurung-latin,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,teki,Cyperus digitatus,op:pst:00001942,"1,875 - 2,5 l/ha",1.875,2.5,l/ha,-,kurung-latin,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,"1,875 - 2,5 l/ha",1.875,2.5,l/ha,-,kurung-latin,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,gulma berdaun lebar,Borreria alata,op:pst:00001001,"1,875 - 2,5 l/ha",1.875,2.5,l/ha,-,kurung-latin,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,gulma berdaun lebar,Euphorbia hirta,op:pst:00001042,"1,875 - 2,5 l/ha",1.875,2.5,l/ha,-,kurung-latin,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,gulma berdaun lebar,Synedrella nodiflora,op:pst:00001004,"1,875 - 2,5 l/ha",1.875,2.5,l/ha,-,kurung-latin,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,gulma berdaun lebar,Mimosa pudica,op:pst:00001086,"1,875 - 2,5 l/ha",1.875,2.5,l/ha,-,kurung-latin,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,gulma berdaun lebar,Chromolaena odorata,op:pst:00001020,"1,875 - 2,5",1.875,2.5,l/ha,l/ha,kolom,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,Gulma golongan rumput,Ischaemum ciliare,op:pst:00001593,"1,875 - 2,5",1.875,2.5,l/ha,l/ha,kolom,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,Gulma golongan rumput,Paspalum conjugatum,op:pst:00001003,"1,875 - 2,5 l/ha",1.875,2.5,l/ha,-,kurung-latin,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,Gulma golongan rumput,Setaria plicata,op:pst:00001021,"1,875 - 2,5 l/ha",1.875,2.5,l/ha,-,kurung-latin,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,Gulma golongan rumput,Imperata cylindrica,op:pst:00001025,"1,875 - 2,5 l/ha",1.875,2.5,l/ha,-,kurung-latin,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,Gulma golongan rumput,Digitaria ciliaris,op:pst:00001008,"1,875 - 2,5 l/ha",1.875,2.5,l/ha,-,kurung-latin,utama,
01030120248447,op:prd:00004132,ACTRIS 300/100 SL,Herbisida,Pengelola Tanaman,Budidaya ubi kayu,op:cmd:00001020,Gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,"1,875 - 2,5 l/ha",1.875,2.5,l/ha,-,kurung-latin,utama,
01020120072878,op:prd:00004133,MANCOTHANE 80 WP,Fungisida,,Bawang Merah,op:cmd:00000004,Penyakit bercak ungu,Alternaria porri,op:pst:00001022,2,2,2,g/l,g/l,kolom,utama,
01020120259241,op:prd:00004134,MARTAZINK 70 WP,Fungisida,Pengelola Tanaman,Kentang,op:cmd:00001008,penyakit hawar daun,Phytopthora infestans,op:pst:00001010,1,1,1,g/l,g/l,kolom,utama,
042017450,op:prd:00004135,PARAKUAT DIKLORIDA 42 TC,Herbisida,,Tetap ulang bahan teknis,,Tetap ulang bahan teknis,Tetap ulang bahan teknis,,-,,,,%,kolom-teks,utama,
01030120093350,op:prd:00004136,"MATENO UP 160/5,1 SL",Herbisida,,Lahan Tanpa Tanaman,op:cmd:00001022,Gulma Golongan Rumput,Digitaria ciliaris,op:pst:00001008,3 - 4,3,4,l/ha,l/ha,kolom,utama,
01030120093350,op:prd:00004136,"MATENO UP 160/5,1 SL",Herbisida,,Lahan Tanpa Tanaman,op:cmd:00001022,Gulma Berdaun Lebar,Mikania micrantha,op:pst:00001005,3 - 4,3,4,l/ha,l/ha,kolom,utama,
01030120093350,op:prd:00004136,"MATENO UP 160/5,1 SL",Herbisida,,Lahan Tanpa Tanaman,op:cmd:00001022,Gulma Berdaun Lebar,Clidemia hirta,op:pst:00001017,3 - 4,3,4,l/ha,l/ha,kolom,utama,
01030120093350,op:prd:00004136,"MATENO UP 160/5,1 SL",Herbisida,,Lahan Tanpa Tanaman,op:cmd:00001022,Gulma Berdaun Lebar,Chromolaena odorata,op:pst:00001020,3 - 4,3,4,l/ha,l/ha,kolom,utama,
01020120185987,op:prd:00004137,SAGRI-SHIELD 20/20 WP,Fungisida,,Padi,op:cmd:00000006,penyakit hawar daun,Xanthomonas oryzae,op:pst:00001101,"0,5",0.5,0.5,g/l,g/l,kolom,utama,
06120120134724,op:prd:00004138,TALON 0.005 BB,Rodentisida,,-,,Tikus rumah,Rattus tanezumi,op:pst:00001594,,,,,-,tidak-ada,utama,
042019763,op:prd:00004139,Imiprothrin 50 TC,Insektisida,,NA,,TAD,TAD,,,,,,%,tidak-ada,utama,
01030120238070,op:prd:00004140,TOPJOS 300 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Paspalum conjugatum,op:pst:00001003,"1,5 - 2 l/ha",1.5,2,l/ha,-,kurung-latin,utama,
01030120238070,op:prd:00004140,TOPJOS 300 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Setaria plicata,op:pst:00001021,"1,5 - 2 l/ha",1.5,2,l/ha,-,kurung-latin,utama,
01030120238070,op:prd:00004140,TOPJOS 300 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Ottochloa nodosa,op:pst:00001002,"1,5 - 2",1.5,2,l/ha,l/ha,kolom,utama,
01030120238070,op:prd:00004140,TOPJOS 300 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma golongan rumput,Ischaemum timorense,op:pst:00001012,"1,5 - 2 l/ha",1.5,2,l/ha,-,kurung-latin,utama,
01030120238070,op:prd:00004140,TOPJOS 300 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Mikania micrantha,op:pst:00001005,"1,5 - 2 l/ha",1.5,2,l/ha,-,kurung-latin,utama,
01030120238070,op:prd:00004140,TOPJOS 300 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Ageratum conyzoides,op:pst:00001000,"1,5 - 2 l/ha",1.5,2,l/ha,-,kurung-latin,utama,
01030120238070,op:prd:00004140,TOPJOS 300 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Asystasia gangetica,op:pst:00001018,"1,5 - 2 l/ha",1.5,2,l/ha,,kurung-latin,utama,
01030120238070,op:prd:00004140,TOPJOS 300 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Borreria alata,op:pst:00001001,"1,5 - 2",1.5,2,l/ha,l/ha,kolom,utama,
01030120238070,op:prd:00004140,TOPJOS 300 SL,Herbisida,Pengelola Tanaman,Kelapa sawit (TBM),op:cmd:00001000,gulma berdaun lebar,Clidemia hirta,op:pst:00001017,"1,5 - 2 l/ha",1.5,2,l/ha,-,kurung-latin,utama,
01010120258743,op:prd:00004141,BASTIANMAX 25 EC,Insektisida,Pengelola Tanaman,Cabai,op:cmd:00001003,hama kutu daun,Myzus persicae,op:pst:00000002,1,1,1,ml/l,ml/l,kolom,utama,
01010120258743,op:prd:00004141,BASTIANMAX 25 EC,Insektisida,Pengelola Tanaman,Cabai,op:cmd:00001003,penggerek buah,Helicoverpa armigera,op:pst:00001038,1,1,1,ml/l,ml/l,kolom,utama,
042016371,op:prd:00004142,SIPERMETRIN 93 TC,Insektisida,,-,,,,,,,,,,tidak-ada,utama,
01010120155209,op:prd:00004143,ARROW 200 EC,Insektisida,,Bawang merah,op:cmd:00000004,ulat grayak,Spodoptera exigua,op:pst:00001019,"1,5",1.5,1.5,g/l,g/l,kolom,utama,
01010120175737,op:prd:00004145,METRO 18 EC,Insektisida,Pengelola Tanaman,Cabai,op:cmd:00001003,hama trips,Thrips parvispinus,op:pst:00000001,1,1,1,ml/l,ml/l,kolom,utama,
